file,model,class_name,present,parse_error
anuragraj03__Nhh_img_193_jpg.rf.2efe1377c575fad6e5632a99ea769798,gemma4,helmet,True,False
anuragraj03__Nhh_img_193_jpg.rf.2efe1377c575fad6e5632a99ea769798,gemma4,gloves,False,False
anuragraj03__Nhh_img_193_jpg.rf.2efe1377c575fad6e5632a99ea769798,gemma4,boots,True,False
anuragraj03__Nhh_img_193_jpg.rf.2efe1377c575fad6e5632a99ea769798,gemma4,vest,False,False
anuragraj03__Nhh_img_193_jpg.rf.2efe1377c575fad6e5632a99ea769798,gemma4,no-helmet,False,False
anuragraj03__Nhh_img_193_jpg.rf.2efe1377c575fad6e5632a99ea769798,gemma4,no-gloves,True,False
anuragraj03__Nhh_img_193_jpg.rf.2efe1377c575fad6e5632a99ea769798,gemma4,no-boots,False,False
anuragraj03__Nhh_img_193_jpg.rf.2efe1377c575fad6e5632a99ea769798,gemma4,no-vest,True,False
anuragraj03__Nhh_img_193_jpg.rf.2efe1377c575fad6e5632a99ea769798,minicpm-v,person,True,False
anuragraj03__Nhh_img_193_jpg.rf.2efe1377c575fad6e5632a99ea769798,minicpm-v,helmet,True,False
anuragraj03__Nhh_img_193_jpg.rf.2efe1377c575fad6e5632a99ea769798,minicpm-v,gloves,True,False
anuragraj03__Nhh_img_193_jpg.rf.2efe1377c575fad6e5632a99ea769798,minicpm-v,boots,False,False
anuragraj03__Nhh_img_193_jpg.rf.2efe1377c575fad6e5632a99ea769798,minicpm-v,vest,False,False
anuragraj03__Nhh_img_193_jpg.rf.2efe1377c575fad6e5632a99ea769798,minicpm-v,no-helmet,False,False
anuragraj03__Nhh_img_193_jpg.rf.2efe1377c575fad6e5632a99ea769798,minicpm-v,no-gloves,False,False
anuragraj03__Nhh_img_193_jpg.rf.2efe1377c575fad6e5632a99ea769798,minicpm-v,no-boots,True,False
anuragraj03__Nhh_img_193_jpg.rf.2efe1377c575fad6e5632a99ea769798,minicpm-v,no-vest,False,False
anuragraj03__PP02img1002_jpg.rf.62e25de0e2eeb6b0861ca6a12222ad20,yolo,person,False,False
anuragraj03__PP02img1002_jpg.rf.62e25de0e2eeb6b0861ca6a12222ad20,yolo,helmet,False,False
anuragraj03__PP02img1002_jpg.rf.62e25de0e2eeb6b0861ca6a12222ad20,yolo,gloves,True,False
anuragraj03__PP02img1002_jpg.rf.62e25de0e2eeb6b0861ca6a12222ad20,yolo,boots,False,False
anuragraj03__PP02img1002_jpg.rf.62e25de0e2eeb6b0861ca6a12222ad20,yolo,vest,False,False
anuragraj03__PP02img1002_jpg.rf.62e25de0e2eeb6b0861ca6a12222ad20,yolo,no-helmet,False,False
anuragraj03__PP02img1002_jpg.rf.62e25de0e2eeb6b0861ca6a12222ad20,yolo,no-gloves,True,False
anuragraj03__PP02img1002_jpg.rf.62e25de0e2eeb6b0861ca6a12222ad20,yolo,no-boots,False,False
anuragraj03__PP02img1002_jpg.rf.62e25de0e2eeb6b0861ca6a12222ad20,yolo,no-vest,False,False
anuragraj03__PP02img1002_jpg.rf.62e25de0e2eeb6b0861ca6a12222ad20,ollama,person,True,False
anuragraj03__PP02img1002_jpg.rf.62e25de0e2eeb6b0861ca6a12222ad20,ollama,helmet,False,False
anuragraj03__PP02img1002_jpg.rf.62e25de0e2eeb6b0861ca6a12222ad20,ollama,gloves,False,False
anuragraj03__PP02img1002_jpg.rf.62e25de0e2eeb6b0861ca6a12222ad20,ollama,boots,False,False
anuragraj03__PP02img1002_jpg.rf.62e25de0e2eeb6b0861ca6a12222ad20,ollama,vest,False,False
anuragraj03__PP02img1002_jpg.rf.62e25de0e2eeb6b0861ca6a12222ad20,ollama,no-helmet,False,False
anuragraj03__PP02img1002_jpg.rf.62e25de0e2eeb6b0861ca6a12222ad20,ollama,no-gloves,False,False
anuragraj03__PP02img1002_jpg.rf.62e25de0e2eeb6b0861ca6a12222ad20,ollama,no-boots,False,False
anuragraj03__PP02img1002_jpg.rf.62e25de0e2eeb6b0861ca6a12222ad20,ollama,no-vest,False,False
anuragraj03__PP02img1002_jpg.rf.62e25de0e2eeb6b0861ca6a12222ad20,qwen3-vl,person,True,False
anuragraj03__PP02img1002_jpg.rf.62e25de0e2eeb6b0861ca6a12222ad20,qwen3-vl,helmet,False,False
anuragraj03__PP02img1002_jpg.rf.62e25de0e2eeb6b0861ca6a12222ad20,qwen3-vl,gloves,True,False
anuragraj03__PP02img1002_jpg.rf.62e25de0e2eeb6b0861ca6a12222ad20,qwen3-vl,boots,False,False
anuragraj03__PP02img1002_jpg.rf.62e25de0e2eeb6b0861ca6a12222ad20,qwen3-vl,vest,False,False
anuragraj03__PP02img1002_jpg.rf.62e25de0e2eeb6b0861ca6a12222ad20,qwen3-vl,no-helmet,True,False
anuragraj03__PP02img1002_jpg.rf.62e25de0e2eeb6b0861ca6a12222ad20,qwen3-vl,no-gloves,False,False
anuragraj03__PP02img1002_jpg.rf.62e25de0e2eeb6b0861ca6a12222ad20,qwen3-vl,no-boots,True,False
anuragraj03__PP02img1002_jpg.rf.62e25de0e2eeb6b0861ca6a12222ad20,qwen3-vl,no-vest,True,False
anuragraj03__PP02img1002_jpg.rf.62e25de0e2eeb6b0861ca6a12222ad20,gemma4,person,True,False
anuragraj03__PP02img1002_jpg.rf.62e25de0e2eeb6b0861ca6a12222ad20,gemma4,helmet,True,False
anuragraj03__PP02img1002_jpg.rf.62e25de0e2eeb6b0861ca6a12222ad20,gemma4,gloves,True,False
anuragraj03__PP02img1002_jpg.rf.62e25de0e2eeb6b0861ca6a12222ad20,gemma4,boots,True,False
anuragraj03__PP02img1002_jpg.rf.62e25de0e2eeb6b0861ca6a12222ad20,gemma4,vest,True,False
anuragraj03__PP02img1002_jpg.rf.62e25de0e2eeb6b0861ca6a12222ad20,gemma4,no-helmet,False,False
anuragraj03__PP02img1002_jpg.rf.62e25de0e2eeb6b0861ca6a12222ad20,gemma4,no-gloves,False,False
anuragraj03__PP02img1002_jpg.rf.62e25de0e2eeb6b0861ca6a12222ad20,gemma4,no-boots,False,False
anuragraj03__PP02img1002_jpg.rf.62e25de0e2eeb6b0861ca6a12222ad20,gemma4,no-vest,False,False
anuragraj03__PP02img1002_jpg.rf.62e25de0e2eeb6b0861ca6a12222ad20,minicpm-v,person,True,False
anuragraj03__PP02img1002_jpg.rf.62e25de0e2eeb6b0861ca6a12222ad20,minicpm-v,helmet,False,False
anuragraj03__PP02img1002_jpg.rf.62e25de0e2eeb6b0861ca6a12222ad20,minicpm-v,gloves,True,False
anuragraj03__PP02img1002_jpg.rf.62e25de0e2eeb6b0861ca6a12222ad20,minicpm-v,boots,True,False
anuragraj03__PP02img1002_jpg.rf.62e25de0e2eeb6b0861ca6a12222ad20,minicpm-v,vest,False,False
anuragraj03__PP02img1002_jpg.rf.62e25de0e2eeb6b0861ca6a12222ad20,minicpm-v,no-helmet,False,False
anuragraj03__PP02img1002_jpg.rf.62e25de0e2eeb6b0861ca6a12222ad20,minicpm-v,no-gloves,False,False
anuragraj03__PP02img1002_jpg.rf.62e25de0e2eeb6b0861ca6a12222ad20,minicpm-v,no-boots,False,False
anuragraj03__PP02img1002_jpg.rf.62e25de0e2eeb6b0861ca6a12222ad20,minicpm-v,no-vest,False,False
anuragraj03__PP02img471_jpg.rf.1677e50491967a23c5f760cea6600487,yolo,person,False,False
anuragraj03__PP02img471_jpg.rf.1677e50491967a23c5f760cea6600487,yolo,helmet,False,False
anuragraj03__PP02img471_jpg.rf.1677e50491967a23c5f760cea6600487,yolo,gloves,True,False
anuragraj03__PP02img471_jpg.rf.1677e50491967a23c5f760cea6600487,yolo,boots,False,False
anuragraj03__PP02img471_jpg.rf.1677e50491967a23c5f760cea6600487,yolo,vest,False,False
anuragraj03__PP02img471_jpg.rf.1677e50491967a23c5f760cea6600487,yolo,no-helmet,False,False
anuragraj03__PP02img471_jpg.rf.1677e50491967a23c5f760cea6600487,yolo,no-gloves,True,False
anuragraj03__PP02img471_jpg.rf.1677e50491967a23c5f760cea6600487,yolo,no-boots,False,False
anuragraj03__PP02img471_jpg.rf.1677e50491967a23c5f760cea6600487,yolo,no-vest,False,False
anuragraj03__PP02img471_jpg.rf.1677e50491967a23c5f760cea6600487,ollama,person,True,False
anuragraj03__PP02img471_jpg.rf.1677e50491967a23c5f760cea6600487,ollama,helmet,True,False
anuragraj03__PP02img471_jpg.rf.1677e50491967a23c5f760cea6600487,ollama,gloves,False,False
anuragraj03__PP02img471_jpg.rf.1677e50491967a23c5f760cea6600487,ollama,boots,True,False
anuragraj03__PP02img471_jpg.rf.1677e50491967a23c5f760cea6600487,ollama,vest,True,False
anuragraj03__PP02img471_jpg.rf.1677e50491967a23c5f760cea6600487,ollama,no-helmet,True,False
anuragraj03__PP02img471_jpg.rf.1677e50491967a23c5f760cea6600487,ollama,no-gloves,True,False
anuragraj03__PP02img471_jpg.rf.1677e50491967a23c5f760cea6600487,ollama,no-boots,False,False
anuragraj03__PP02img471_jpg.rf.1677e50491967a23c5f760cea6600487,ollama,no-vest,False,False
anuragraj03__PP02img471_jpg.rf.1677e50491967a23c5f760cea6600487,qwen3-vl,person,True,False
anuragraj03__PP02img471_jpg.rf.1677e50491967a23c5f760cea6600487,qwen3-vl,helmet,False,False
anuragraj03__PP02img471_jpg.rf.1677e50491967a23c5f760cea6600487,qwen3-vl,gloves,True,False
anuragraj03__PP02img471_jpg.rf.1677e50491967a23c5f760cea6600487,qwen3-vl,boots,False,False
anuragraj03__PP02img471_jpg.rf.1677e50491967a23c5f760cea6600487,qwen3-vl,vest,False,False
anuragraj03__PP02img471_jpg.rf.1677e50491967a23c5f760cea6600487,qwen3-vl,no-helmet,True,False
anuragraj03__PP02img471_jpg.rf.1677e50491967a23c5f760cea6600487,qwen3-vl,no-gloves,False,False
anuragraj03__PP02img471_jpg.rf.1677e50491967a23c5f760cea6600487,qwen3-vl,no-boots,True,False
anuragraj03__PP02img471_jpg.rf.1677e50491967a23c5f760cea6600487,qwen3-vl,no-vest,False,False
anuragraj03__PP02img471_jpg.rf.1677e50491967a23c5f760cea6600487,gemma4,person,True,False
anuragraj03__PP02img471_jpg.rf.1677e50491967a23c5f760cea6600487,gemma4,helmet,True,False
anuragraj03__PP02img471_jpg.rf.1677e50491967a23c5f760cea6600487,gemma4,gloves,True,False
anuragraj03__PP02img471_jpg.rf.1677e50491967a23c5f760cea6600487,gemma4,boots,True,False
anuragraj03__PP02img471_jpg.rf.1677e50491967a23c5f760cea6600487,gemma4,vest,True,False
anuragraj03__PP02img471_jpg.rf.1677e50491967a23c5f760cea6600487,gemma4,no-helmet,False,False
anuragraj03__PP02img471_jpg.rf.1677e50491967a23c5f760cea6600487,gemma4,no-gloves,False,False
anuragraj03__PP02img471_jpg.rf.1677e50491967a23c5f760cea6600487,gemma4,no-boots,False,False
anuragraj03__PP02img471_jpg.rf.1677e50491967a23c5f760cea6600487,gemma4,no-vest,False,False
anuragraj03__PP02img471_jpg.rf.1677e50491967a23c5f760cea6600487,minicpm-v,person,True,False
anuragraj03__PP02img471_jpg.rf.1677e50491967a23c5f760cea6600487,minicpm-v,helmet,False,False
anuragraj03__PP02img471_jpg.rf.1677e50491967a23c5f760cea6600487,minicpm-v,gloves,False,False
anuragraj03__PP02img471_jpg.rf.1677e50491967a23c5f760cea6600487,minicpm-v,boots,True,False
anuragraj03__PP02img471_jpg.rf.1677e50491967a23c5f760cea6600487,minicpm-v,vest,False,False
anuragraj03__PP02img471_jpg.rf.1677e50491967a23c5f760cea6600487,minicpm-v,no-helmet,True,False
anuragraj03__PP02img471_jpg.rf.1677e50491967a23c5f760cea6600487,minicpm-v,no-gloves,True,False
anuragraj03__PP02img471_jpg.rf.1677e50491967a23c5f760cea6600487,minicpm-v,no-boots,False,False
anuragraj03__PP02img471_jpg.rf.1677e50491967a23c5f760cea6600487,minicpm-v,no-vest,True,False
anuragraj03__PP02img667_jpg.rf.614a317243fabb7bd326e8d6437b42e4,yolo,person,False,False
anuragraj03__PP02img667_jpg.rf.614a317243fabb7bd326e8d6437b42e4,yolo,helmet,False,False
anuragraj03__PP02img667_jpg.rf.614a317243fabb7bd326e8d6437b42e4,yolo,gloves,False,False
anuragraj03__PP02img667_jpg.rf.614a317243fabb7bd326e8d6437b42e4,yolo,boots,False,False
anuragraj03__PP02img667_jpg.rf.614a317243fabb7bd326e8d6437b42e4,yolo,vest,False,False
anuragraj03__PP02img667_jpg.rf.614a317243fabb7bd326e8d6437b42e4,yolo,no-helmet,False,False
anuragraj03__PP02img667_jpg.rf.614a317243fabb7bd326e8d6437b42e4,yolo,no-gloves,True,False
anuragraj03__PP02img667_jpg.rf.614a317243fabb7bd326e8d6437b42e4,yolo,no-boots,False,False
anuragraj03__PP02img667_jpg.rf.614a317243fabb7bd326e8d6437b42e4,yolo,no-vest,False,False
anuragraj03__PP02img667_jpg.rf.614a317243fabb7bd326e8d6437b42e4,ollama,person,True,False
anuragraj03__PP02img667_jpg.rf.614a317243fabb7bd326e8d6437b42e4,ollama,helmet,False,False
anuragraj03__PP02img667_jpg.rf.614a317243fabb7bd326e8d6437b42e4,ollama,gloves,False,False
anuragraj03__PP02img667_jpg.rf.614a317243fabb7bd326e8d6437b42e4,ollama,boots,False,False
anuragraj03__PP02img667_jpg.rf.614a317243fabb7bd326e8d6437b42e4,ollama,vest,True,False
anuragraj03__PP02img667_jpg.rf.614a317243fabb7bd326e8d6437b42e4,ollama,no-helmet,True,False
anuragraj03__PP02img667_jpg.rf.614a317243fabb7bd326e8d6437b42e4,ollama,no-gloves,True,False
anuragraj03__PP02img667_jpg.rf.614a317243fabb7bd326e8d6437b42e4,ollama,no-boots,True,False
anuragraj03__PP02img667_jpg.rf.614a317243fabb7bd326e8d6437b42e4,ollama,no-vest,False,False
anuragraj03__PP02img667_jpg.rf.614a317243fabb7bd326e8d6437b42e4,qwen3-vl,person,True,False
anuragraj03__PP02img667_jpg.rf.614a317243fabb7bd326e8d6437b42e4,qwen3-vl,helmet,False,False
anuragraj03__PP02img667_jpg.rf.614a317243fabb7bd326e8d6437b42e4,qwen3-vl,gloves,False,False
anuragraj03__PP02img667_jpg.rf.614a317243fabb7bd326e8d6437b42e4,qwen3-vl,boots,False,False
anuragraj03__PP02img667_jpg.rf.614a317243fabb7bd326e8d6437b42e4,qwen3-vl,vest,False,False
anuragraj03__PP02img667_jpg.rf.614a317243fabb7bd326e8d6437b42e4,qwen3-vl,no-helmet,True,False
anuragraj03__PP02img667_jpg.rf.614a317243fabb7bd326e8d6437b42e4,qwen3-vl,no-gloves,True,False
anuragraj03__PP02img667_jpg.rf.614a317243fabb7bd326e8d6437b42e4,qwen3-vl,no-boots,True,False
anuragraj03__PP02img667_jpg.rf.614a317243fabb7bd326e8d6437b42e4,qwen3-vl,no-vest,True,False
anuragraj03__PP02img667_jpg.rf.614a317243fabb7bd326e8d6437b42e4,gemma4,person,True,False
anuragraj03__PP02img667_jpg.rf.614a317243fabb7bd326e8d6437b42e4,gemma4,helmet,True,False
anuragraj03__PP02img667_jpg.rf.614a317243fabb7bd326e8d6437b42e4,gemma4,gloves,True,False
anuragraj03__PP02img667_jpg.rf.614a317243fabb7bd326e8d6437b42e4,gemma4,boots,True,False
anuragraj03__PP02img667_jpg.rf.614a317243fabb7bd326e8d6437b42e4,gemma4,vest,True,False
anuragraj03__PP02img667_jpg.rf.614a317243fabb7bd326e8d6437b42e4,gemma4,no-helmet,False,False
anuragraj03__PP02img667_jpg.rf.614a317243fabb7bd326e8d6437b42e4,gemma4,no-gloves,False,False
anuragraj03__PP02img667_jpg.rf.614a317243fabb7bd326e8d6437b42e4,gemma4,no-boots,False,False
anuragraj03__PP02img667_jpg.rf.614a317243fabb7bd326e8d6437b42e4,gemma4,no-vest,False,False
anuragraj03__PP02img667_jpg.rf.614a317243fabb7bd326e8d6437b42e4,minicpm-v,person,True,False
anuragraj03__PP02img667_jpg.rf.614a317243fabb7bd326e8d6437b42e4,minicpm-v,helmet,False,False
anuragraj03__PP02img667_jpg.rf.614a317243fabb7bd326e8d6437b42e4,minicpm-v,gloves,False,False
anuragraj03__PP02img667_jpg.rf.614a317243fabb7bd326e8d6437b42e4,minicpm-v,boots,False,False
anuragraj03__PP02img667_jpg.rf.614a317243fabb7bd326e8d6437b42e4,minicpm-v,vest,False,False
anuragraj03__PP02img667_jpg.rf.614a317243fabb7bd326e8d6437b42e4,minicpm-v,no-helmet,False,False
anuragraj03__PP02img667_jpg.rf.614a317243fabb7bd326e8d6437b42e4,minicpm-v,no-gloves,True,False
anuragraj03__PP02img667_jpg.rf.614a317243fabb7bd326e8d6437b42e4,minicpm-v,no-boots,True,False
anuragraj03__PP02img667_jpg.rf.614a317243fabb7bd326e8d6437b42e4,minicpm-v,no-vest,True,False
anuragraj03__PPE_Data_181_jpg.rf.33359be7c33dbdaf16c2007f9092286a,yolo,person,False,False
anuragraj03__PPE_Data_181_jpg.rf.33359be7c33dbdaf16c2007f9092286a,yolo,helmet,False,False
anuragraj03__PPE_Data_181_jpg.rf.33359be7c33dbdaf16c2007f9092286a,yolo,gloves,False,False
anuragraj03__PPE_Data_181_jpg.rf.33359be7c33dbdaf16c2007f9092286a,yolo,boots,True,False
anuragraj03__PPE_Data_181_jpg.rf.33359be7c33dbdaf16c2007f9092286a,yolo,vest,False,False
anuragraj03__PPE_Data_181_jpg.rf.33359be7c33dbdaf16c2007f9092286a,yolo,no-helmet,False,False
anuragraj03__PPE_Data_181_jpg.rf.33359be7c33dbdaf16c2007f9092286a,yolo,no-gloves,True,False
anuragraj03__PPE_Data_181_jpg.rf.33359be7c33dbdaf16c2007f9092286a,yolo,no-boots,False,False
anuragraj03__PPE_Data_181_jpg.rf.33359be7c33dbdaf16c2007f9092286a,yolo,no-vest,False,False
anuragraj03__PPE_Data_181_jpg.rf.33359be7c33dbdaf16c2007f9092286a,ollama,person,True,False
anuragraj03__PPE_Data_181_jpg.rf.33359be7c33dbdaf16c2007f9092286a,ollama,helmet,False,False
anuragraj03__PPE_Data_181_jpg.rf.33359be7c33dbdaf16c2007f9092286a,ollama,gloves,False,False
anuragraj03__PPE_Data_181_jpg.rf.33359be7c33dbdaf16c2007f9092286a,ollama,boots,True,False
anuragraj03__PPE_Data_181_jpg.rf.33359be7c33dbdaf16c2007f9092286a,ollama,vest,False,False
anuragraj03__PPE_Data_181_jpg.rf.33359be7c33dbdaf16c2007f9092286a,ollama,no-helmet,False,False
anuragraj03__PPE_Data_181_jpg.rf.33359be7c33dbdaf16c2007f9092286a,ollama,no-gloves,False,False
anuragraj03__PPE_Data_181_jpg.rf.33359be7c33dbdaf16c2007f9092286a,ollama,no-boots,False,False
anuragraj03__PPE_Data_181_jpg.rf.33359be7c33dbdaf16c2007f9092286a,ollama,no-vest,False,False
anuragraj03__PPE_Data_181_jpg.rf.33359be7c33dbdaf16c2007f9092286a,qwen3-vl,person,True,False
anuragraj03__PPE_Data_181_jpg.rf.33359be7c33dbdaf16c2007f9092286a,qwen3-vl,helmet,False,False
anuragraj03__PPE_Data_181_jpg.rf.33359be7c33dbdaf16c2007f9092286a,qwen3-vl,gloves,False,False
anuragraj03__PPE_Data_181_jpg.rf.33359be7c33dbdaf16c2007f9092286a,qwen3-vl,boots,True,False
anuragraj03__PPE_Data_181_jpg.rf.33359be7c33dbdaf16c2007f9092286a,qwen3-vl,vest,False,False
anuragraj03__PPE_Data_181_jpg.rf.33359be7c33dbdaf16c2007f9092286a,qwen3-vl,no-helmet,False,False
anuragraj03__PPE_Data_181_jpg.rf.33359be7c33dbdaf16c2007f9092286a,qwen3-vl,no-gloves,True,False
anuragraj03__PPE_Data_181_jpg.rf.33359be7c33dbdaf16c2007f9092286a,qwen3-vl,no-boots,False,False
anuragraj03__PPE_Data_181_jpg.rf.33359be7c33dbdaf16c2007f9092286a,qwen3-vl,no-vest,False,False
anuragraj03__PPE_Data_181_jpg.rf.33359be7c33dbdaf16c2007f9092286a,gemma4,person,True,False
anuragraj03__PPE_Data_181_jpg.rf.33359be7c33dbdaf16c2007f9092286a,gemma4,helmet,False,False
anuragraj03__PPE_Data_181_jpg.rf.33359be7c33dbdaf16c2007f9092286a,gemma4,gloves,False,False
anuragraj03__PPE_Data_181_jpg.rf.33359be7c33dbdaf16c2007f9092286a,gemma4,boots,True,False
anuragraj03__PPE_Data_181_jpg.rf.33359be7c33dbdaf16c2007f9092286a,gemma4,vest,True,False
anuragraj03__PPE_Data_181_jpg.rf.33359be7c33dbdaf16c2007f9092286a,gemma4,no-helmet,False,False
anuragraj03__PPE_Data_181_jpg.rf.33359be7c33dbdaf16c2007f9092286a,gemma4,no-gloves,True,False
anuragraj03__PPE_Data_181_jpg.rf.33359be7c33dbdaf16c2007f9092286a,gemma4,no-boots,False,False
anuragraj03__PPE_Data_181_jpg.rf.33359be7c33dbdaf16c2007f9092286a,gemma4,no-vest,False,False
anuragraj03__PPE_Data_181_jpg.rf.33359be7c33dbdaf16c2007f9092286a,minicpm-v,person,True,False
anuragraj03__PPE_Data_181_jpg.rf.33359be7c33dbdaf16c2007f9092286a,minicpm-v,helmet,True,False
anuragraj03__PPE_Data_181_jpg.rf.33359be7c33dbdaf16c2007f9092286a,minicpm-v,gloves,True,False
anuragraj03__PPE_Data_181_jpg.rf.33359be7c33dbdaf16c2007f9092286a,minicpm-v,boots,True,False
anuragraj03__PPE_Data_181_jpg.rf.33359be7c33dbdaf16c2007f9092286a,minicpm-v,vest,False,False
anuragraj03__PPE_Data_181_jpg.rf.33359be7c33dbdaf16c2007f9092286a,minicpm-v,no-helmet,False,False
anuragraj03__PPE_Data_181_jpg.rf.33359be7c33dbdaf16c2007f9092286a,minicpm-v,no-gloves,False,False
anuragraj03__PPE_Data_181_jpg.rf.33359be7c33dbdaf16c2007f9092286a,minicpm-v,no-boots,False,False
anuragraj03__PPE_Data_181_jpg.rf.33359be7c33dbdaf16c2007f9092286a,minicpm-v,no-vest,True,False
anuragraj03__fglov146_jpg.rf.bcbaf7ab2a974cb248a8c723a7d499e5,yolo,person,False,False
anuragraj03__fglov146_jpg.rf.bcbaf7ab2a974cb248a8c723a7d499e5,yolo,helmet,False,False
anuragraj03__fglov146_jpg.rf.bcbaf7ab2a974cb248a8c723a7d499e5,yolo,gloves,True,False
anuragraj03__fglov146_jpg.rf.bcbaf7ab2a974cb248a8c723a7d499e5,yolo,boots,False,False
anuragraj03__fglov146_jpg.rf.bcbaf7ab2a974cb248a8c723a7d499e5,yolo,vest,False,False
anuragraj03__fglov146_jpg.rf.bcbaf7ab2a974cb248a8c723a7d499e5,yolo,no-helmet,False,False
anuragraj03__fglov146_jpg.rf.bcbaf7ab2a974cb248a8c723a7d499e5,yolo,no-gloves,True,False
anuragraj03__fglov146_jpg.rf.bcbaf7ab2a974cb248a8c723a7d499e5,yolo,no-boots,False,False
anuragraj03__fglov146_jpg.rf.bcbaf7ab2a974cb248a8c723a7d499e5,yolo,no-vest,False,False
anuragraj03__fglov146_jpg.rf.bcbaf7ab2a974cb248a8c723a7d499e5,ollama,person,True,False
anuragraj03__fglov146_jpg.rf.bcbaf7ab2a974cb248a8c723a7d499e5,ollama,helmet,False,False
anuragraj03__fglov146_jpg.rf.bcbaf7ab2a974cb248a8c723a7d499e5,ollama,gloves,True,False
anuragraj03__fglov146_jpg.rf.bcbaf7ab2a974cb248a8c723a7d499e5,ollama,boots,False,False
anuragraj03__fglov146_jpg.rf.bcbaf7ab2a974cb248a8c723a7d499e5,ollama,vest,False,False
anuragraj03__fglov146_jpg.rf.bcbaf7ab2a974cb248a8c723a7d499e5,ollama,no-helmet,True,False
anuragraj03__fglov146_jpg.rf.bcbaf7ab2a974cb248a8c723a7d499e5,ollama,no-gloves,True,False
anuragraj03__fglov146_jpg.rf.bcbaf7ab2a974cb248a8c723a7d499e5,ollama,no-boots,True,False
anuragraj03__fglov146_jpg.rf.bcbaf7ab2a974cb248a8c723a7d499e5,ollama,no-vest,True,False
anuragraj03__fglov146_jpg.rf.bcbaf7ab2a974cb248a8c723a7d499e5,qwen3-vl,person,True,False
anuragraj03__fglov146_jpg.rf.bcbaf7ab2a974cb248a8c723a7d499e5,qwen3-vl,helmet,False,False
anuragraj03__fglov146_jpg.rf.bcbaf7ab2a974cb248a8c723a7d499e5,qwen3-vl,gloves,True,False
anuragraj03__fglov146_jpg.rf.bcbaf7ab2a974cb248a8c723a7d499e5,qwen3-vl,boots,False,False
anuragraj03__fglov146_jpg.rf.bcbaf7ab2a974cb248a8c723a7d499e5,qwen3-vl,vest,False,False
