file,model,class_name,present,parse_error
anuragraj03__PP02img1002_jpg.rf.62e25de0e2eeb6b0861ca6a12222ad20,gemini,helmet,False,False
anuragraj03__PP02img1002_jpg.rf.62e25de0e2eeb6b0861ca6a12222ad20,gemini,gloves,True,False
anuragraj03__PP02img1002_jpg.rf.62e25de0e2eeb6b0861ca6a12222ad20,gemini,boots,False,False
anuragraj03__PP02img1002_jpg.rf.62e25de0e2eeb6b0861ca6a12222ad20,gemini,vest,False,False
anuragraj03__PP02img1002_jpg.rf.62e25de0e2eeb6b0861ca6a12222ad20,gemini,no-helmet,True,False
anuragraj03__PP02img1002_jpg.rf.62e25de0e2eeb6b0861ca6a12222ad20,gemini,no-gloves,False,False
anuragraj03__PP02img1002_jpg.rf.62e25de0e2eeb6b0861ca6a12222ad20,gemini,no-boots,False,False
anuragraj03__PP02img1002_jpg.rf.62e25de0e2eeb6b0861ca6a12222ad20,gemini,no-vest,True,False
anuragraj03__PP02img471_jpg.rf.1677e50491967a23c5f760cea6600487,yolo,person,False,False
anuragraj03__PP02img471_jpg.rf.1677e50491967a23c5f760cea6600487,yolo,helmet,False,False
anuragraj03__PP02img471_jpg.rf.1677e50491967a23c5f760cea6600487,yolo,gloves,True,False
anuragraj03__PP02img471_jpg.rf.1677e50491967a23c5f760cea6600487,yolo,boots,False,False
anuragraj03__PP02img471_jpg.rf.1677e50491967a23c5f760cea6600487,yolo,vest,False,False
anuragraj03__PP02img471_jpg.rf.1677e50491967a23c5f760cea6600487,yolo,no-helmet,False,False
anuragraj03__PP02img471_jpg.rf.1677e50491967a23c5f760cea6600487,yolo,no-gloves,True,False
anuragraj03__PP02img471_jpg.rf.1677e50491967a23c5f760cea6600487,yolo,no-boots,False,False
anuragraj03__PP02img471_jpg.rf.1677e50491967a23c5f760cea6600487,yolo,no-vest,False,False
anuragraj03__PP02img471_jpg.rf.1677e50491967a23c5f760cea6600487,gemini,person,True,False
anuragraj03__PP02img471_jpg.rf.1677e50491967a23c5f760cea6600487,gemini,helmet,False,False
anuragraj03__PP02img471_jpg.rf.1677e50491967a23c5f760cea6600487,gemini,gloves,True,False
anuragraj03__PP02img471_jpg.rf.1677e50491967a23c5f760cea6600487,gemini,boots,False,False
anuragraj03__PP02img471_jpg.rf.1677e50491967a23c5f760cea6600487,gemini,vest,False,False
anuragraj03__PP02img471_jpg.rf.1677e50491967a23c5f760cea6600487,gemini,no-helmet,True,False
anuragraj03__PP02img471_jpg.rf.1677e50491967a23c5f760cea6600487,gemini,no-gloves,True,False
anuragraj03__PP02img471_jpg.rf.1677e50491967a23c5f760cea6600487,gemini,no-boots,True,False
anuragraj03__PP02img471_jpg.rf.1677e50491967a23c5f760cea6600487,gemini,no-vest,True,False
anuragraj03__PP02img667_jpg.rf.614a317243fabb7bd326e8d6437b42e4,yolo,person,False,False
anuragraj03__PP02img667_jpg.rf.614a317243fabb7bd326e8d6437b42e4,yolo,helmet,False,False
anuragraj03__PP02img667_jpg.rf.614a317243fabb7bd326e8d6437b42e4,yolo,gloves,False,False
anuragraj03__PP02img667_jpg.rf.614a317243fabb7bd326e8d6437b42e4,yolo,boots,False,False
anuragraj03__PP02img667_jpg.rf.614a317243fabb7bd326e8d6437b42e4,yolo,vest,False,False
anuragraj03__PP02img667_jpg.rf.614a317243fabb7bd326e8d6437b42e4,yolo,no-helmet,False,False
anuragraj03__PP02img667_jpg.rf.614a317243fabb7bd326e8d6437b42e4,yolo,no-gloves,True,False
anuragraj03__PP02img667_jpg.rf.614a317243fabb7bd326e8d6437b42e4,yolo,no-boots,False,False
anuragraj03__PP02img667_jpg.rf.614a317243fabb7bd326e8d6437b42e4,yolo,no-vest,False,False
anuragraj03__PP02img667_jpg.rf.614a317243fabb7bd326e8d6437b42e4,gemini,person,True,False
anuragraj03__PP02img667_jpg.rf.614a317243fabb7bd326e8d6437b42e4,gemini,helmet,False,False
anuragraj03__PP02img667_jpg.rf.614a317243fabb7bd326e8d6437b42e4,gemini,gloves,False,False
anuragraj03__PP02img667_jpg.rf.614a317243fabb7bd326e8d6437b42e4,gemini,boots,False,False
anuragraj03__PP02img667_jpg.rf.614a317243fabb7bd326e8d6437b42e4,gemini,vest,False,False
anuragraj03__PP02img667_jpg.rf.614a317243fabb7bd326e8d6437b42e4,gemini,no-helmet,True,False
anuragraj03__PP02img667_jpg.rf.614a317243fabb7bd326e8d6437b42e4,gemini,no-gloves,True,False
anuragraj03__PP02img667_jpg.rf.614a317243fabb7bd326e8d6437b42e4,gemini,no-boots,True,False
anuragraj03__PP02img667_jpg.rf.614a317243fabb7bd326e8d6437b42e4,gemini,no-vest,True,False
anuragraj03__PPE_Data_181_jpg.rf.33359be7c33dbdaf16c2007f9092286a,yolo,person,False,False
anuragraj03__PPE_Data_181_jpg.rf.33359be7c33dbdaf16c2007f9092286a,yolo,helmet,False,False
anuragraj03__PPE_Data_181_jpg.rf.33359be7c33dbdaf16c2007f9092286a,yolo,gloves,False,False
anuragraj03__PPE_Data_181_jpg.rf.33359be7c33dbdaf16c2007f9092286a,yolo,boots,True,False
anuragraj03__PPE_Data_181_jpg.rf.33359be7c33dbdaf16c2007f9092286a,yolo,vest,False,False
anuragraj03__PPE_Data_181_jpg.rf.33359be7c33dbdaf16c2007f9092286a,yolo,no-helmet,False,False
anuragraj03__PPE_Data_181_jpg.rf.33359be7c33dbdaf16c2007f9092286a,yolo,no-gloves,True,False
anuragraj03__PPE_Data_181_jpg.rf.33359be7c33dbdaf16c2007f9092286a,yolo,no-boots,False,False
anuragraj03__PPE_Data_181_jpg.rf.33359be7c33dbdaf16c2007f9092286a,yolo,no-vest,False,False
anuragraj03__PPE_Data_181_jpg.rf.33359be7c33dbdaf16c2007f9092286a,gemini,person,True,False
anuragraj03__PPE_Data_181_jpg.rf.33359be7c33dbdaf16c2007f9092286a,gemini,helmet,False,False
anuragraj03__PPE_Data_181_jpg.rf.33359be7c33dbdaf16c2007f9092286a,gemini,gloves,False,False
anuragraj03__PPE_Data_181_jpg.rf.33359be7c33dbdaf16c2007f9092286a,gemini,boots,True,False
anuragraj03__PPE_Data_181_jpg.rf.33359be7c33dbdaf16c2007f9092286a,gemini,vest,False,False
anuragraj03__PPE_Data_181_jpg.rf.33359be7c33dbdaf16c2007f9092286a,gemini,no-helmet,True,False
anuragraj03__PPE_Data_181_jpg.rf.33359be7c33dbdaf16c2007f9092286a,gemini,no-gloves,True,False
anuragraj03__PPE_Data_181_jpg.rf.33359be7c33dbdaf16c2007f9092286a,gemini,no-boots,False,False
anuragraj03__PPE_Data_181_jpg.rf.33359be7c33dbdaf16c2007f9092286a,gemini,no-vest,True,False
anuragraj03__fglov146_jpg.rf.bcbaf7ab2a974cb248a8c723a7d499e5,yolo,person,False,False
anuragraj03__fglov146_jpg.rf.bcbaf7ab2a974cb248a8c723a7d499e5,yolo,helmet,False,False
anuragraj03__fglov146_jpg.rf.bcbaf7ab2a974cb248a8c723a7d499e5,yolo,gloves,True,False
anuragraj03__fglov146_jpg.rf.bcbaf7ab2a974cb248a8c723a7d499e5,yolo,boots,False,False
anuragraj03__fglov146_jpg.rf.bcbaf7ab2a974cb248a8c723a7d499e5,yolo,vest,False,False
anuragraj03__fglov146_jpg.rf.bcbaf7ab2a974cb248a8c723a7d499e5,yolo,no-helmet,False,False
anuragraj03__fglov146_jpg.rf.bcbaf7ab2a974cb248a8c723a7d499e5,yolo,no-gloves,True,False
anuragraj03__fglov146_jpg.rf.bcbaf7ab2a974cb248a8c723a7d499e5,yolo,no-boots,False,False
anuragraj03__fglov146_jpg.rf.bcbaf7ab2a974cb248a8c723a7d499e5,yolo,no-vest,False,False
anuragraj03__fglov146_jpg.rf.bcbaf7ab2a974cb248a8c723a7d499e5,gemini,person,True,False
anuragraj03__fglov146_jpg.rf.bcbaf7ab2a974cb248a8c723a7d499e5,gemini,helmet,False,False
anuragraj03__fglov146_jpg.rf.bcbaf7ab2a974cb248a8c723a7d499e5,gemini,gloves,True,False
anuragraj03__fglov146_jpg.rf.bcbaf7ab2a974cb248a8c723a7d499e5,gemini,boots,False,False
anuragraj03__fglov146_jpg.rf.bcbaf7ab2a974cb248a8c723a7d499e5,gemini,vest,False,False
anuragraj03__fglov146_jpg.rf.bcbaf7ab2a974cb248a8c723a7d499e5,gemini,no-helmet,True,False
anuragraj03__fglov146_jpg.rf.bcbaf7ab2a974cb248a8c723a7d499e5,gemini,no-gloves,False,False
anuragraj03__fglov146_jpg.rf.bcbaf7ab2a974cb248a8c723a7d499e5,gemini,no-boots,False,False
anuragraj03__fglov146_jpg.rf.bcbaf7ab2a974cb248a8c723a7d499e5,gemini,no-vest,True,False
anuragraj03__frame00001_png.rf.29c19a377463f435a3438130aca75f85,yolo,person,False,False
anuragraj03__frame00001_png.rf.29c19a377463f435a3438130aca75f85,yolo,helmet,True,False
anuragraj03__frame00001_png.rf.29c19a377463f435a3438130aca75f85,yolo,gloves,True,False
anuragraj03__frame00001_png.rf.29c19a377463f435a3438130aca75f85,yolo,boots,True,False
anuragraj03__frame00001_png.rf.29c19a377463f435a3438130aca75f85,yolo,vest,False,False
anuragraj03__frame00001_png.rf.29c19a377463f435a3438130aca75f85,yolo,no-helmet,False,False
anuragraj03__frame00001_png.rf.29c19a377463f435a3438130aca75f85,yolo,no-gloves,False,False
anuragraj03__frame00001_png.rf.29c19a377463f435a3438130aca75f85,yolo,no-boots,True,False
anuragraj03__frame00001_png.rf.29c19a377463f435a3438130aca75f85,yolo,no-vest,False,False
anuragraj03__frame00001_png.rf.29c19a377463f435a3438130aca75f85,gemini,person,True,False
anuragraj03__frame00001_png.rf.29c19a377463f435a3438130aca75f85,gemini,helmet,True,False
anuragraj03__frame00001_png.rf.29c19a377463f435a3438130aca75f85,gemini,gloves,True,False
anuragraj03__frame00001_png.rf.29c19a377463f435a3438130aca75f85,gemini,boots,True,False
anuragraj03__frame00001_png.rf.29c19a377463f435a3438130aca75f85,gemini,vest,False,False
anuragraj03__frame00001_png.rf.29c19a377463f435a3438130aca75f85,gemini,no-helmet,False,False
anuragraj03__frame00001_png.rf.29c19a377463f435a3438130aca75f85,gemini,no-gloves,True,False
anuragraj03__frame00001_png.rf.29c19a377463f435a3438130aca75f85,gemini,no-boots,False,False
anuragraj03__frame00001_png.rf.29c19a377463f435a3438130aca75f85,gemini,no-vest,True,False
anuragraj03__frame00001_png.rf.8a0f5fb1d652ceb2340042962c04011a,yolo,person,False,False
anuragraj03__frame00001_png.rf.8a0f5fb1d652ceb2340042962c04011a,yolo,helmet,True,False
anuragraj03__frame00001_png.rf.8a0f5fb1d652ceb2340042962c04011a,yolo,gloves,True,False
anuragraj03__frame00001_png.rf.8a0f5fb1d652ceb2340042962c04011a,yolo,boots,True,False
anuragraj03__frame00001_png.rf.8a0f5fb1d652ceb2340042962c04011a,yolo,vest,False,False
anuragraj03__frame00001_png.rf.8a0f5fb1d652ceb2340042962c04011a,yolo,no-helmet,False,False
anuragraj03__frame00001_png.rf.8a0f5fb1d652ceb2340042962c04011a,yolo,no-gloves,False,False
anuragraj03__frame00001_png.rf.8a0f5fb1d652ceb2340042962c04011a,yolo,no-boots,False,False
anuragraj03__frame00001_png.rf.8a0f5fb1d652ceb2340042962c04011a,yolo,no-vest,False,False
anuragraj03__frame00001_png.rf.8a0f5fb1d652ceb2340042962c04011a,gemini,person,True,False
anuragraj03__frame00001_png.rf.8a0f5fb1d652ceb2340042962c04011a,gemini,helmet,True,False
anuragraj03__frame00001_png.rf.8a0f5fb1d652ceb2340042962c04011a,gemini,gloves,False,False
anuragraj03__frame00001_png.rf.8a0f5fb1d652ceb2340042962c04011a,gemini,boots,True,False
anuragraj03__frame00001_png.rf.8a0f5fb1d652ceb2340042962c04011a,gemini,vest,False,False
anuragraj03__frame00001_png.rf.8a0f5fb1d652ceb2340042962c04011a,gemini,no-helmet,False,False
anuragraj03__frame00001_png.rf.8a0f5fb1d652ceb2340042962c04011a,gemini,no-gloves,True,False
anuragraj03__frame00001_png.rf.8a0f5fb1d652ceb2340042962c04011a,gemini,no-boots,False,False
anuragraj03__frame00001_png.rf.8a0f5fb1d652ceb2340042962c04011a,gemini,no-vest,True,False
anuragraj03__frame00001_png.rf.fdb6042a4dd9b2618e766ed3dcda2b7d,yolo,person,False,False
anuragraj03__frame00001_png.rf.fdb6042a4dd9b2618e766ed3dcda2b7d,yolo,helmet,False,False
anuragraj03__frame00001_png.rf.fdb6042a4dd9b2618e766ed3dcda2b7d,yolo,gloves,False,False
anuragraj03__frame00001_png.rf.fdb6042a4dd9b2618e766ed3dcda2b7d,yolo,boots,True,False
anuragraj03__frame00001_png.rf.fdb6042a4dd9b2618e766ed3dcda2b7d,yolo,vest,False,False
anuragraj03__frame00001_png.rf.fdb6042a4dd9b2618e766ed3dcda2b7d,yolo,no-helmet,True,False
anuragraj03__frame00001_png.rf.fdb6042a4dd9b2618e766ed3dcda2b7d,yolo,no-gloves,False,False
anuragraj03__frame00001_png.rf.fdb6042a4dd9b2618e766ed3dcda2b7d,yolo,no-boots,False,False
anuragraj03__frame00001_png.rf.fdb6042a4dd9b2618e766ed3dcda2b7d,yolo,no-vest,False,False
anuragraj03__frame00001_png.rf.fdb6042a4dd9b2618e766ed3dcda2b7d,gemini,person,True,False
anuragraj03__frame00001_png.rf.fdb6042a4dd9b2618e766ed3dcda2b7d,gemini,helmet,False,False
anuragraj03__frame00001_png.rf.fdb6042a4dd9b2618e766ed3dcda2b7d,gemini,gloves,False,False
anuragraj03__frame00001_png.rf.fdb6042a4dd9b2618e766ed3dcda2b7d,gemini,boots,False,False
anuragraj03__frame00001_png.rf.fdb6042a4dd9b2618e766ed3dcda2b7d,gemini,vest,False,False
anuragraj03__frame00001_png.rf.fdb6042a4dd9b2618e766ed3dcda2b7d,gemini,no-helmet,True,False
anuragraj03__frame00001_png.rf.fdb6042a4dd9b2618e766ed3dcda2b7d,gemini,no-gloves,True,False
anuragraj03__frame00001_png.rf.fdb6042a4dd9b2618e766ed3dcda2b7d,gemini,no-boots,True,False
anuragraj03__frame00001_png.rf.fdb6042a4dd9b2618e766ed3dcda2b7d,gemini,no-vest,True,False
anuragraj03__frame00021_png.rf.38d421896f6c4c90266c4580f83c69e1,yolo,person,False,False
anuragraj03__frame00021_png.rf.38d421896f6c4c90266c4580f83c69e1,yolo,helmet,False,False
anuragraj03__frame00021_png.rf.38d421896f6c4c90266c4580f83c69e1,yolo,gloves,False,False
anuragraj03__frame00021_png.rf.38d421896f6c4c90266c4580f83c69e1,yolo,boots,False,False
anuragraj03__frame00021_png.rf.38d421896f6c4c90266c4580f83c69e1,yolo,vest,False,False
anuragraj03__frame00021_png.rf.38d421896f6c4c90266c4580f83c69e1,yolo,no-helmet,True,False
anuragraj03__frame00021_png.rf.38d421896f6c4c90266c4580f83c69e1,yolo,no-gloves,False,False
anuragraj03__frame00021_png.rf.38d421896f6c4c90266c4580f83c69e1,yolo,no-boots,True,False
anuragraj03__frame00021_png.rf.38d421896f6c4c90266c4580f83c69e1,yolo,no-vest,False,False
anuragraj03__frame00021_png.rf.38d421896f6c4c90266c4580f83c69e1,gemini,person,True,False
anuragraj03__frame00021_png.rf.38d421896f6c4c90266c4580f83c69e1,gemini,helmet,False,False
anuragraj03__frame00021_png.rf.38d421896f6c4c90266c4580f83c69e1,gemini,gloves,False,False
anuragraj03__frame00021_png.rf.38d421896f6c4c90266c4580f83c69e1,gemini,boots,False,False
anuragraj03__frame00021_png.rf.38d421896f6c4c90266c4580f83c69e1,gemini,vest,False,False
anuragraj03__frame00021_png.rf.38d421896f6c4c90266c4580f83c69e1,gemini,no-helmet,True,False
anuragraj03__frame00021_png.rf.38d421896f6c4c90266c4580f83c69e1,gemini,no-gloves,True,False
anuragraj03__frame00021_png.rf.38d421896f6c4c90266c4580f83c69e1,gemini,no-boots,True,False
anuragraj03__frame00021_png.rf.38d421896f6c4c90266c4580f83c69e1,gemini,no-vest,True,False
anuragraj03__frame00021_png.rf.645602dd7237ea2e6be17c088a456432,yolo,person,False,False
anuragraj03__frame00021_png.rf.645602dd7237ea2e6be17c088a456432,yolo,helmet,False,False
anuragraj03__frame00021_png.rf.645602dd7237ea2e6be17c088a456432,yolo,gloves,False,False
anuragraj03__frame00021_png.rf.645602dd7237ea2e6be17c088a456432,yolo,boots,True,False
anuragraj03__frame00021_png.rf.645602dd7237ea2e6be17c088a456432,yolo,vest,False,False
anuragraj03__frame00021_png.rf.645602dd7237ea2e6be17c088a456432,yolo,no-helmet,True,False
anuragraj03__frame00021_png.rf.645602dd7237ea2e6be17c088a456432,yolo,no-gloves,False,False
anuragraj03__frame00021_png.rf.645602dd7237ea2e6be17c088a456432,yolo,no-boots,False,False
anuragraj03__frame00021_png.rf.645602dd7237ea2e6be17c088a456432,yolo,no-vest,False,False
anuragraj03__frame00021_png.rf.645602dd7237ea2e6be17c088a456432,gemini,person,True,False
anuragraj03__frame00021_png.rf.645602dd7237ea2e6be17c088a456432,gemini,helmet,False,False
anuragraj03__frame00021_png.rf.645602dd7237ea2e6be17c088a456432,gemini,gloves,False,False
anuragraj03__frame00021_png.rf.645602dd7237ea2e6be17c088a456432,gemini,boots,True,False
anuragraj03__frame00021_png.rf.645602dd7237ea2e6be17c088a456432,gemini,vest,False,False
anuragraj03__frame00021_png.rf.645602dd7237ea2e6be17c088a456432,gemini,no-helmet,True,False
anuragraj03__frame00021_png.rf.645602dd7237ea2e6be17c088a456432,gemini,no-gloves,True,False
anuragraj03__frame00021_png.rf.645602dd7237ea2e6be17c088a456432,gemini,no-boots,True,False
anuragraj03__frame00021_png.rf.645602dd7237ea2e6be17c088a456432,gemini,no-vest,True,False
anuragraj03__frame00021_png.rf.6f750430bf2c2ad4d0d34dd36a9377d0,yolo,person,False,False
anuragraj03__frame00021_png.rf.6f750430bf2c2ad4d0d34dd36a9377d0,yolo,helmet,True,False
anuragraj03__frame00021_png.rf.6f750430bf2c2ad4d0d34dd36a9377d0,yolo,gloves,False,False
anuragraj03__frame00021_png.rf.6f750430bf2c2ad4d0d34dd36a9377d0,yolo,boots,True,False
anuragraj03__frame00021_png.rf.6f750430bf2c2ad4d0d34dd36a9377d0,yolo,vest,False,False
anuragraj03__frame00021_png.rf.6f750430bf2c2ad4d0d34dd36a9377d0,yolo,no-helmet,False,False
anuragraj03__frame00021_png.rf.6f750430bf2c2ad4d0d34dd36a9377d0,yolo,no-gloves,False,False
anuragraj03__frame00021_png.rf.6f750430bf2c2ad4d0d34dd36a9377d0,yolo,no-boots,True,False
anuragraj03__frame00021_png.rf.6f750430bf2c2ad4d0d34dd36a9377d0,yolo,no-vest,False,False
anuragraj03__frame00021_png.rf.6f750430bf2c2ad4d0d34dd36a9377d0,gemini,person,True,False
anuragraj03__frame00021_png.rf.6f750430bf2c2ad4d0d34dd36a9377d0,gemini,helmet,True,False
anuragraj03__frame00021_png.rf.6f750430bf2c2ad4d0d34dd36a9377d0,gemini,gloves,True,False
anuragraj03__frame00021_png.rf.6f750430bf2c2ad4d0d34dd36a9377d0,gemini,boots,True,False
anuragraj03__frame00021_png.rf.6f750430bf2c2ad4d0d34dd36a9377d0,gemini,vest,False,False
anuragraj03__frame00021_png.rf.6f750430bf2c2ad4d0d34dd36a9377d0,gemini,no-helmet,True,False
anuragraj03__frame00021_png.rf.6f750430bf2c2ad4d0d34dd36a9377d0,gemini,no-gloves,True,False
anuragraj03__frame00021_png.rf.6f750430bf2c2ad4d0d34dd36a9377d0,gemini,no-boots,False,False
anuragraj03__frame00021_png.rf.6f750430bf2c2ad4d0d34dd36a9377d0,gemini,no-vest,True,False
anuragraj03__frame00021_png.rf.9253ef57996b2acf0ee20fd0bdde9c18,yolo,person,False,False
anuragraj03__frame00021_png.rf.9253ef57996b2acf0ee20fd0bdde9c18,yolo,helmet,False,False
anuragraj03__frame00021_png.rf.9253ef57996b2acf0ee20fd0bdde9c18,yolo,gloves,False,False
anuragraj03__frame00021_png.rf.9253ef57996b2acf0ee20fd0bdde9c18,yolo,boots,False,False
anuragraj03__frame00021_png.rf.9253ef57996b2acf0ee20fd0bdde9c18,yolo,vest,False,False
anuragraj03__frame00021_png.rf.9253ef57996b2acf0ee20fd0bdde9c18,yolo,no-helmet,True,False
anuragraj03__frame00021_png.rf.9253ef57996b2acf0ee20fd0bdde9c18,yolo,no-gloves,False,False
anuragraj03__frame00021_png.rf.9253ef57996b2acf0ee20fd0bdde9c18,yolo,no-boots,False,False
anuragraj03__frame00021_png.rf.9253ef57996b2acf0ee20fd0bdde9c18,yolo,no-vest,False,False
anuragraj03__frame00021_png.rf.9253ef57996b2acf0ee20fd0bdde9c18,gemini,person,True,False
anuragraj03__frame00021_png.rf.9253ef57996b2acf0ee20fd0bdde9c18,gemini,helmet,False,False
anuragraj03__frame00021_png.rf.9253ef57996b2acf0ee20fd0bdde9c18,gemini,gloves,False,False
anuragraj03__frame00021_png.rf.9253ef57996b2acf0ee20fd0bdde9c18,gemini,boots,False,False
anuragraj03__frame00021_png.rf.9253ef57996b2acf0ee20fd0bdde9c18,gemini,vest,False,False
anuragraj03__frame00021_png.rf.9253ef57996b2acf0ee20fd0bdde9c18,gemini,no-helmet,True,False
anuragraj03__frame00021_png.rf.9253ef57996b2acf0ee20fd0bdde9c18,gemini,no-gloves,True,False
anuragraj03__frame00021_png.rf.9253ef57996b2acf0ee20fd0bdde9c18,gemini,no-boots,True,False
anuragraj03__frame00021_png.rf.9253ef57996b2acf0ee20fd0bdde9c18,gemini,no-vest,True,False
anuragraj03__frame00031_png.rf.f8f689368c7eef9c9d98724ffa09857c,yolo,person,False,False
anuragraj03__frame00031_png.rf.f8f689368c7eef9c9d98724ffa09857c,yolo,helmet,True,False
anuragraj03__frame00031_png.rf.f8f689368c7eef9c9d98724ffa09857c,yolo,gloves,True,False
anuragraj03__frame00031_png.rf.f8f689368c7eef9c9d98724ffa09857c,yolo,boots,True,False
anuragraj03__frame00031_png.rf.f8f689368c7eef9c9d98724ffa09857c,yolo,vest,False,False
anuragraj03__frame00031_png.rf.f8f689368c7eef9c9d98724ffa09857c,yolo,no-helmet,True,False
anuragraj03__frame00031_png.rf.f8f689368c7eef9c9d98724ffa09857c,yolo,no-gloves,False,False
anuragraj03__frame00031_png.rf.f8f689368c7eef9c9d98724ffa09857c,yolo,no-boots,True,False
anuragraj03__frame00031_png.rf.f8f689368c7eef9c9d98724ffa09857c,yolo,no-vest,False,False
anuragraj03__frame00031_png.rf.f8f689368c7eef9c9d98724ffa09857c,gemini,person,True,False
anuragraj03__frame00031_png.rf.f8f689368c7eef9c9d98724ffa09857c,gemini,helmet,True,False
anuragraj03__frame00031_png.rf.f8f689368c7eef9c9d98724ffa09857c,gemini,gloves,True,False
anuragraj03__frame00031_png.rf.f8f689368c7eef9c9d98724ffa09857c,gemini,boots,True,False
anuragraj03__frame00031_png.rf.f8f689368c7eef9c9d98724ffa09857c,gemini,vest,False,False
anuragraj03__frame00031_png.rf.f8f689368c7eef9c9d98724ffa09857c,gemini,no-helmet,True,False
anuragraj03__frame00031_png.rf.f8f689368c7eef9c9d98724ffa09857c,gemini,no-gloves,True,False
anuragraj03__frame00031_png.rf.f8f689368c7eef9c9d98724ffa09857c,gemini,no-boots,False,False
anuragraj03__frame00031_png.rf.f8f689368c7eef9c9d98724ffa09857c,gemini,no-vest,True,False
anuragraj03__frame00041_png.rf.20386a3122f9dc43dca0512ae6a6ea7c,yolo,person,False,False
anuragraj03__frame00041_png.rf.20386a3122f9dc43dca0512ae6a6ea7c,yolo,helmet,False,False
anuragraj03__frame00041_png.rf.20386a3122f9dc43dca0512ae6a6ea7c,yolo,gloves,False,False
anuragraj03__frame00041_png.rf.20386a3122f9dc43dca0512ae6a6ea7c,yolo,boots,True,False
anuragraj03__frame00041_png.rf.20386a3122f9dc43dca0512ae6a6ea7c,yolo,vest,False,False
anuragraj03__frame00041_png.rf.20386a3122f9dc43dca0512ae6a6ea7c,yolo,no-helmet,True,False
anuragraj03__frame00041_png.rf.20386a3122f9dc43dca0512ae6a6ea7c,yolo,no-gloves,False,False
anuragraj03__frame00041_png.rf.20386a3122f9dc43dca0512ae6a6ea7c,yolo,no-boots,True,False
anuragraj03__frame00041_png.rf.20386a3122f9dc43dca0512ae6a6ea7c,yolo,no-vest,False,False
anuragraj03__frame00041_png.rf.20386a3122f9dc43dca0512ae6a6ea7c,gemini,person,True,False
anuragraj03__frame00041_png.rf.20386a3122f9dc43dca0512ae6a6ea7c,gemini,helmet,False,False
anuragraj03__frame00041_png.rf.20386a3122f9dc43dca0512ae6a6ea7c,gemini,gloves,False,False
