file,model,class_name,present,parse_error
anuragraj03__frame00021_png.rf.6351ffaa10ce9e287cc0f1d232aee57e,ollama,no-boots,False,False
anuragraj03__frame00021_png.rf.6351ffaa10ce9e287cc0f1d232aee57e,ollama,no-vest,False,False
anuragraj03__frame00021_png.rf.6351ffaa10ce9e287cc0f1d232aee57e,qwen3-vl,person,True,False
anuragraj03__frame00021_png.rf.6351ffaa10ce9e287cc0f1d232aee57e,qwen3-vl,helmet,False,False
anuragraj03__frame00021_png.rf.6351ffaa10ce9e287cc0f1d232aee57e,qwen3-vl,gloves,False,False
anuragraj03__frame00021_png.rf.6351ffaa10ce9e287cc0f1d232aee57e,qwen3-vl,boots,False,False
anuragraj03__frame00021_png.rf.6351ffaa10ce9e287cc0f1d232aee57e,qwen3-vl,vest,False,False
anuragraj03__frame00021_png.rf.6351ffaa10ce9e287cc0f1d232aee57e,qwen3-vl,no-helmet,True,False
anuragraj03__frame00021_png.rf.6351ffaa10ce9e287cc0f1d232aee57e,qwen3-vl,no-gloves,True,False
anuragraj03__frame00021_png.rf.6351ffaa10ce9e287cc0f1d232aee57e,qwen3-vl,no-boots,True,False
anuragraj03__frame00021_png.rf.6351ffaa10ce9e287cc0f1d232aee57e,qwen3-vl,no-vest,True,False
anuragraj03__frame00021_png.rf.6351ffaa10ce9e287cc0f1d232aee57e,gemma4,person,True,False
anuragraj03__frame00021_png.rf.6351ffaa10ce9e287cc0f1d232aee57e,gemma4,helmet,False,False
anuragraj03__frame00021_png.rf.6351ffaa10ce9e287cc0f1d232aee57e,gemma4,gloves,False,False
anuragraj03__frame00021_png.rf.6351ffaa10ce9e287cc0f1d232aee57e,gemma4,boots,True,False
anuragraj03__frame00021_png.rf.6351ffaa10ce9e287cc0f1d232aee57e,gemma4,vest,False,False
anuragraj03__frame00021_png.rf.6351ffaa10ce9e287cc0f1d232aee57e,gemma4,no-helmet,True,False
anuragraj03__frame00021_png.rf.6351ffaa10ce9e287cc0f1d232aee57e,gemma4,no-gloves,True,False
anuragraj03__frame00021_png.rf.6351ffaa10ce9e287cc0f1d232aee57e,gemma4,no-boots,False,False
anuragraj03__frame00021_png.rf.6351ffaa10ce9e287cc0f1d232aee57e,gemma4,no-vest,True,False
anuragraj03__frame00021_png.rf.6351ffaa10ce9e287cc0f1d232aee57e,minicpm-v,person,True,False
anuragraj03__frame00021_png.rf.6351ffaa10ce9e287cc0f1d232aee57e,minicpm-v,helmet,False,False
anuragraj03__frame00021_png.rf.6351ffaa10ce9e287cc0f1d232aee57e,minicpm-v,gloves,False,False
anuragraj03__frame00021_png.rf.6351ffaa10ce9e287cc0f1d232aee57e,minicpm-v,boots,True,False
anuragraj03__frame00021_png.rf.6351ffaa10ce9e287cc0f1d232aee57e,minicpm-v,vest,False,False
anuragraj03__frame00021_png.rf.6351ffaa10ce9e287cc0f1d232aee57e,minicpm-v,no-helmet,False,False
anuragraj03__frame00021_png.rf.6351ffaa10ce9e287cc0f1d232aee57e,minicpm-v,no-gloves,True,False
anuragraj03__frame00021_png.rf.6351ffaa10ce9e287cc0f1d232aee57e,minicpm-v,no-boots,False,False
anuragraj03__frame00021_png.rf.6351ffaa10ce9e287cc0f1d232aee57e,minicpm-v,no-vest,True,False
anuragraj03__frame00021_png.rf.6351ffaa10ce9e287cc0f1d232aee57e,claude,person,True,False
anuragraj03__frame00021_png.rf.6351ffaa10ce9e287cc0f1d232aee57e,claude,helmet,False,False
anuragraj03__frame00021_png.rf.6351ffaa10ce9e287cc0f1d232aee57e,claude,gloves,False,False
anuragraj03__frame00021_png.rf.6351ffaa10ce9e287cc0f1d232aee57e,claude,boots,False,False
anuragraj03__frame00021_png.rf.6351ffaa10ce9e287cc0f1d232aee57e,claude,vest,False,False
anuragraj03__frame00021_png.rf.6351ffaa10ce9e287cc0f1d232aee57e,claude,no-helmet,True,False
anuragraj03__frame00021_png.rf.6351ffaa10ce9e287cc0f1d232aee57e,claude,no-gloves,True,False
anuragraj03__frame00021_png.rf.6351ffaa10ce9e287cc0f1d232aee57e,claude,no-boots,True,False
anuragraj03__frame00021_png.rf.6351ffaa10ce9e287cc0f1d232aee57e,claude,no-vest,True,False
anuragraj03__frame00021_png.rf.6351ffaa10ce9e287cc0f1d232aee57e,gemini,person,True,False
anuragraj03__frame00021_png.rf.6351ffaa10ce9e287cc0f1d232aee57e,gemini,helmet,False,False
anuragraj03__frame00021_png.rf.6351ffaa10ce9e287cc0f1d232aee57e,gemini,gloves,False,False
anuragraj03__frame00021_png.rf.6351ffaa10ce9e287cc0f1d232aee57e,gemini,boots,False,False
anuragraj03__frame00021_png.rf.6351ffaa10ce9e287cc0f1d232aee57e,gemini,vest,False,False
anuragraj03__frame00021_png.rf.6351ffaa10ce9e287cc0f1d232aee57e,gemini,no-helmet,True,False
anuragraj03__frame00021_png.rf.6351ffaa10ce9e287cc0f1d232aee57e,gemini,no-gloves,True,False
anuragraj03__frame00021_png.rf.6351ffaa10ce9e287cc0f1d232aee57e,gemini,no-boots,True,False
anuragraj03__frame00021_png.rf.6351ffaa10ce9e287cc0f1d232aee57e,gemini,no-vest,True,False
anuragraj03__frame00021_png.rf.6f750430bf2c2ad4d0d34dd36a9377d0,yolo,person,False,False
anuragraj03__frame00021_png.rf.6f750430bf2c2ad4d0d34dd36a9377d0,yolo,helmet,True,False
anuragraj03__frame00021_png.rf.6f750430bf2c2ad4d0d34dd36a9377d0,yolo,gloves,False,False
anuragraj03__frame00021_png.rf.6f750430bf2c2ad4d0d34dd36a9377d0,yolo,boots,True,False
anuragraj03__frame00021_png.rf.6f750430bf2c2ad4d0d34dd36a9377d0,yolo,vest,False,False
anuragraj03__frame00021_png.rf.6f750430bf2c2ad4d0d34dd36a9377d0,yolo,no-helmet,False,False
anuragraj03__frame00021_png.rf.6f750430bf2c2ad4d0d34dd36a9377d0,yolo,no-gloves,False,False
anuragraj03__frame00021_png.rf.6f750430bf2c2ad4d0d34dd36a9377d0,yolo,no-boots,True,False
anuragraj03__frame00021_png.rf.6f750430bf2c2ad4d0d34dd36a9377d0,yolo,no-vest,False,False
anuragraj03__frame00021_png.rf.6f750430bf2c2ad4d0d34dd36a9377d0,ollama,person,True,False
anuragraj03__frame00021_png.rf.6f750430bf2c2ad4d0d34dd36a9377d0,ollama,helmet,True,False
anuragraj03__frame00021_png.rf.6f750430bf2c2ad4d0d34dd36a9377d0,ollama,gloves,True,False
anuragraj03__frame00021_png.rf.6f750430bf2c2ad4d0d34dd36a9377d0,ollama,boots,True,False
anuragraj03__frame00021_png.rf.6f750430bf2c2ad4d0d34dd36a9377d0,ollama,vest,True,False
anuragraj03__frame00021_png.rf.6f750430bf2c2ad4d0d34dd36a9377d0,ollama,no-helmet,False,False
anuragraj03__frame00021_png.rf.6f750430bf2c2ad4d0d34dd36a9377d0,ollama,no-gloves,False,False
anuragraj03__frame00021_png.rf.6f750430bf2c2ad4d0d34dd36a9377d0,ollama,no-boots,False,False
anuragraj03__frame00021_png.rf.6f750430bf2c2ad4d0d34dd36a9377d0,ollama,no-vest,False,False
anuragraj03__frame00021_png.rf.6f750430bf2c2ad4d0d34dd36a9377d0,qwen3-vl,person,True,False
anuragraj03__frame00021_png.rf.6f750430bf2c2ad4d0d34dd36a9377d0,qwen3-vl,helmet,True,False
anuragraj03__frame00021_png.rf.6f750430bf2c2ad4d0d34dd36a9377d0,qwen3-vl,gloves,True,False
anuragraj03__frame00021_png.rf.6f750430bf2c2ad4d0d34dd36a9377d0,qwen3-vl,boots,True,False
anuragraj03__frame00021_png.rf.6f750430bf2c2ad4d0d34dd36a9377d0,qwen3-vl,vest,False,False
anuragraj03__frame00021_png.rf.6f750430bf2c2ad4d0d34dd36a9377d0,qwen3-vl,no-helmet,False,False
anuragraj03__frame00021_png.rf.6f750430bf2c2ad4d0d34dd36a9377d0,qwen3-vl,no-gloves,False,False
anuragraj03__frame00021_png.rf.6f750430bf2c2ad4d0d34dd36a9377d0,qwen3-vl,no-boots,False,False
anuragraj03__frame00021_png.rf.6f750430bf2c2ad4d0d34dd36a9377d0,qwen3-vl,no-vest,False,False
anuragraj03__frame00021_png.rf.6f750430bf2c2ad4d0d34dd36a9377d0,gemma4,person,True,False
anuragraj03__frame00021_png.rf.6f750430bf2c2ad4d0d34dd36a9377d0,gemma4,helmet,True,False
anuragraj03__frame00021_png.rf.6f750430bf2c2ad4d0d34dd36a9377d0,gemma4,gloves,True,False
anuragraj03__frame00021_png.rf.6f750430bf2c2ad4d0d34dd36a9377d0,gemma4,boots,True,False
anuragraj03__frame00021_png.rf.6f750430bf2c2ad4d0d34dd36a9377d0,gemma4,vest,True,False
anuragraj03__frame00021_png.rf.6f750430bf2c2ad4d0d34dd36a9377d0,gemma4,no-helmet,False,False
anuragraj03__frame00021_png.rf.6f750430bf2c2ad4d0d34dd36a9377d0,gemma4,no-gloves,False,False
anuragraj03__frame00021_png.rf.6f750430bf2c2ad4d0d34dd36a9377d0,gemma4,no-boots,False,False
anuragraj03__frame00021_png.rf.6f750430bf2c2ad4d0d34dd36a9377d0,gemma4,no-vest,False,False
anuragraj03__frame00021_png.rf.6f750430bf2c2ad4d0d34dd36a9377d0,minicpm-v,person,True,False
anuragraj03__frame00021_png.rf.6f750430bf2c2ad4d0d34dd36a9377d0,minicpm-v,helmet,True,False
anuragraj03__frame00021_png.rf.6f750430bf2c2ad4d0d34dd36a9377d0,minicpm-v,gloves,True,False
anuragraj03__frame00021_png.rf.6f750430bf2c2ad4d0d34dd36a9377d0,minicpm-v,boots,True,False
anuragraj03__frame00021_png.rf.6f750430bf2c2ad4d0d34dd36a9377d0,minicpm-v,vest,True,False
anuragraj03__frame00021_png.rf.6f750430bf2c2ad4d0d34dd36a9377d0,minicpm-v,no-helmet,False,False
anuragraj03__frame00021_png.rf.6f750430bf2c2ad4d0d34dd36a9377d0,minicpm-v,no-gloves,False,False
anuragraj03__frame00021_png.rf.6f750430bf2c2ad4d0d34dd36a9377d0,minicpm-v,no-boots,False,False
anuragraj03__frame00021_png.rf.6f750430bf2c2ad4d0d34dd36a9377d0,minicpm-v,no-vest,False,False
anuragraj03__frame00021_png.rf.6f750430bf2c2ad4d0d34dd36a9377d0,claude,person,True,False
anuragraj03__frame00021_png.rf.6f750430bf2c2ad4d0d34dd36a9377d0,claude,helmet,True,False
anuragraj03__frame00021_png.rf.6f750430bf2c2ad4d0d34dd36a9377d0,claude,gloves,True,False
anuragraj03__frame00021_png.rf.6f750430bf2c2ad4d0d34dd36a9377d0,claude,boots,True,False
anuragraj03__frame00021_png.rf.6f750430bf2c2ad4d0d34dd36a9377d0,claude,vest,True,False
anuragraj03__frame00021_png.rf.6f750430bf2c2ad4d0d34dd36a9377d0,claude,no-helmet,False,False
anuragraj03__frame00021_png.rf.6f750430bf2c2ad4d0d34dd36a9377d0,claude,no-gloves,True,False
anuragraj03__frame00021_png.rf.6f750430bf2c2ad4d0d34dd36a9377d0,claude,no-boots,False,False
anuragraj03__frame00021_png.rf.6f750430bf2c2ad4d0d34dd36a9377d0,claude,no-vest,False,False
