file,model,class_name,present,parse_error
snehilsanyal-main__000415_jpg.rf.63b7e0293fb53612fdb4695fa0debfb7,gemma4,vest,True,False
snehilsanyal-main__000415_jpg.rf.63b7e0293fb53612fdb4695fa0debfb7,gemma4,no-helmet,False,False
snehilsanyal-main__000415_jpg.rf.63b7e0293fb53612fdb4695fa0debfb7,gemma4,no-gloves,False,False
snehilsanyal-main__000415_jpg.rf.63b7e0293fb53612fdb4695fa0debfb7,gemma4,no-boots,False,False
snehilsanyal-main__000415_jpg.rf.63b7e0293fb53612fdb4695fa0debfb7,gemma4,no-vest,False,False
snehilsanyal-main__000415_jpg.rf.6b9ff926deef3b67d6cb46c8bd2b2366,yolo,person,True,False
snehilsanyal-main__000415_jpg.rf.6b9ff926deef3b67d6cb46c8bd2b2366,yolo,helmet,False,False
snehilsanyal-main__000415_jpg.rf.6b9ff926deef3b67d6cb46c8bd2b2366,yolo,gloves,False,False
snehilsanyal-main__000415_jpg.rf.6b9ff926deef3b67d6cb46c8bd2b2366,yolo,boots,False,False
snehilsanyal-main__000415_jpg.rf.6b9ff926deef3b67d6cb46c8bd2b2366,yolo,vest,False,False
snehilsanyal-main__000415_jpg.rf.6b9ff926deef3b67d6cb46c8bd2b2366,yolo,no-helmet,False,False
snehilsanyal-main__000415_jpg.rf.6b9ff926deef3b67d6cb46c8bd2b2366,yolo,no-gloves,False,False
snehilsanyal-main__000415_jpg.rf.6b9ff926deef3b67d6cb46c8bd2b2366,yolo,no-boots,False,False
snehilsanyal-main__000415_jpg.rf.6b9ff926deef3b67d6cb46c8bd2b2366,yolo,no-vest,True,False
snehilsanyal-main__000415_jpg.rf.6b9ff926deef3b67d6cb46c8bd2b2366,florence2,person,True,False
snehilsanyal-main__000415_jpg.rf.6b9ff926deef3b67d6cb46c8bd2b2366,florence2,helmet,True,False
snehilsanyal-main__000415_jpg.rf.6b9ff926deef3b67d6cb46c8bd2b2366,florence2,gloves,True,False
snehilsanyal-main__000415_jpg.rf.6b9ff926deef3b67d6cb46c8bd2b2366,florence2,boots,True,False
snehilsanyal-main__000415_jpg.rf.6b9ff926deef3b67d6cb46c8bd2b2366,florence2,vest,True,False
snehilsanyal-main__000415_jpg.rf.6b9ff926deef3b67d6cb46c8bd2b2366,ollama,person,True,False
snehilsanyal-main__000415_jpg.rf.6b9ff926deef3b67d6cb46c8bd2b2366,ollama,helmet,False,False
snehilsanyal-main__000415_jpg.rf.6b9ff926deef3b67d6cb46c8bd2b2366,ollama,gloves,True,False
snehilsanyal-main__000415_jpg.rf.6b9ff926deef3b67d6cb46c8bd2b2366,ollama,boots,False,False
snehilsanyal-main__000415_jpg.rf.6b9ff926deef3b67d6cb46c8bd2b2366,ollama,vest,False,False
snehilsanyal-main__000415_jpg.rf.6b9ff926deef3b67d6cb46c8bd2b2366,ollama,no-helmet,True,False
snehilsanyal-main__000415_jpg.rf.6b9ff926deef3b67d6cb46c8bd2b2366,ollama,no-gloves,True,False
snehilsanyal-main__000415_jpg.rf.6b9ff926deef3b67d6cb46c8bd2b2366,ollama,no-boots,False,False
snehilsanyal-main__000415_jpg.rf.6b9ff926deef3b67d6cb46c8bd2b2366,ollama,no-vest,True,False
snehilsanyal-main__000415_jpg.rf.6b9ff926deef3b67d6cb46c8bd2b2366,qwen3-vl,person,True,False
snehilsanyal-main__000415_jpg.rf.6b9ff926deef3b67d6cb46c8bd2b2366,qwen3-vl,helmet,False,False
snehilsanyal-main__000415_jpg.rf.6b9ff926deef3b67d6cb46c8bd2b2366,qwen3-vl,gloves,False,False
snehilsanyal-main__000415_jpg.rf.6b9ff926deef3b67d6cb46c8bd2b2366,qwen3-vl,boots,True,False
snehilsanyal-main__000415_jpg.rf.6b9ff926deef3b67d6cb46c8bd2b2366,qwen3-vl,vest,False,False
snehilsanyal-main__000415_jpg.rf.6b9ff926deef3b67d6cb46c8bd2b2366,qwen3-vl,no-helmet,True,False
snehilsanyal-main__000415_jpg.rf.6b9ff926deef3b67d6cb46c8bd2b2366,qwen3-vl,no-gloves,False,False
snehilsanyal-main__000415_jpg.rf.6b9ff926deef3b67d6cb46c8bd2b2366,qwen3-vl,no-boots,False,False
snehilsanyal-main__000415_jpg.rf.6b9ff926deef3b67d6cb46c8bd2b2366,qwen3-vl,no-vest,False,False
snehilsanyal-main__000415_jpg.rf.6b9ff926deef3b67d6cb46c8bd2b2366,gemma4,person,True,False
snehilsanyal-main__000415_jpg.rf.6b9ff926deef3b67d6cb46c8bd2b2366,gemma4,helmet,False,False
snehilsanyal-main__000415_jpg.rf.6b9ff926deef3b67d6cb46c8bd2b2366,gemma4,gloves,True,False
snehilsanyal-main__000415_jpg.rf.6b9ff926deef3b67d6cb46c8bd2b2366,gemma4,boots,True,False
snehilsanyal-main__000415_jpg.rf.6b9ff926deef3b67d6cb46c8bd2b2366,gemma4,vest,False,False
snehilsanyal-main__000415_jpg.rf.6b9ff926deef3b67d6cb46c8bd2b2366,gemma4,no-helmet,True,False
snehilsanyal-main__000415_jpg.rf.6b9ff926deef3b67d6cb46c8bd2b2366,gemma4,no-gloves,False,False
snehilsanyal-main__000415_jpg.rf.6b9ff926deef3b67d6cb46c8bd2b2366,gemma4,no-boots,False,False
snehilsanyal-main__000415_jpg.rf.6b9ff926deef3b67d6cb46c8bd2b2366,gemma4,no-vest,True,False
snehilsanyal-main__006012_jpg.rf.2300bacf07c885b49cd596a85e5adda3,yolo,person,True,False
snehilsanyal-main__006012_jpg.rf.2300bacf07c885b49cd596a85e5adda3,yolo,helmet,False,False
snehilsanyal-main__006012_jpg.rf.2300bacf07c885b49cd596a85e5adda3,yolo,gloves,False,False
snehilsanyal-main__006012_jpg.rf.2300bacf07c885b49cd596a85e5adda3,yolo,boots,False,False
snehilsanyal-main__006012_jpg.rf.2300bacf07c885b49cd596a85e5adda3,yolo,vest,False,False
snehilsanyal-main__006012_jpg.rf.2300bacf07c885b49cd596a85e5adda3,yolo,no-helmet,True,False
snehilsanyal-main__006012_jpg.rf.2300bacf07c885b49cd596a85e5adda3,yolo,no-gloves,False,False
snehilsanyal-main__006012_jpg.rf.2300bacf07c885b49cd596a85e5adda3,yolo,no-boots,False,False
snehilsanyal-main__006012_jpg.rf.2300bacf07c885b49cd596a85e5adda3,yolo,no-vest,True,False
snehilsanyal-main__006012_jpg.rf.2300bacf07c885b49cd596a85e5adda3,florence2,person,True,False
snehilsanyal-main__006012_jpg.rf.2300bacf07c885b49cd596a85e5adda3,florence2,helmet,True,False
snehilsanyal-main__006012_jpg.rf.2300bacf07c885b49cd596a85e5adda3,florence2,gloves,True,False
snehilsanyal-main__006012_jpg.rf.2300bacf07c885b49cd596a85e5adda3,florence2,boots,True,False
snehilsanyal-main__006012_jpg.rf.2300bacf07c885b49cd596a85e5adda3,florence2,vest,True,False
snehilsanyal-main__006012_jpg.rf.2300bacf07c885b49cd596a85e5adda3,ollama,person,True,False
snehilsanyal-main__006012_jpg.rf.2300bacf07c885b49cd596a85e5adda3,ollama,helmet,False,False
snehilsanyal-main__006012_jpg.rf.2300bacf07c885b49cd596a85e5adda3,ollama,gloves,True,False
snehilsanyal-main__006012_jpg.rf.2300bacf07c885b49cd596a85e5adda3,ollama,boots,False,False
snehilsanyal-main__006012_jpg.rf.2300bacf07c885b49cd596a85e5adda3,ollama,vest,True,False
snehilsanyal-main__006012_jpg.rf.2300bacf07c885b49cd596a85e5adda3,ollama,no-helmet,True,False
snehilsanyal-main__006012_jpg.rf.2300bacf07c885b49cd596a85e5adda3,ollama,no-gloves,True,False
snehilsanyal-main__006012_jpg.rf.2300bacf07c885b49cd596a85e5adda3,ollama,no-boots,True,False
snehilsanyal-main__006012_jpg.rf.2300bacf07c885b49cd596a85e5adda3,ollama,no-vest,False,False
snehilsanyal-main__006012_jpg.rf.2300bacf07c885b49cd596a85e5adda3,qwen3-vl,person,True,False
snehilsanyal-main__006012_jpg.rf.2300bacf07c885b49cd596a85e5adda3,qwen3-vl,helmet,False,False
snehilsanyal-main__006012_jpg.rf.2300bacf07c885b49cd596a85e5adda3,qwen3-vl,gloves,False,False
snehilsanyal-main__006012_jpg.rf.2300bacf07c885b49cd596a85e5adda3,qwen3-vl,boots,True,False
snehilsanyal-main__006012_jpg.rf.2300bacf07c885b49cd596a85e5adda3,qwen3-vl,vest,False,False
snehilsanyal-main__006012_jpg.rf.2300bacf07c885b49cd596a85e5adda3,qwen3-vl,no-helmet,True,False
snehilsanyal-main__006012_jpg.rf.2300bacf07c885b49cd596a85e5adda3,qwen3-vl,no-gloves,True,False
snehilsanyal-main__006012_jpg.rf.2300bacf07c885b49cd596a85e5adda3,qwen3-vl,no-boots,False,False
snehilsanyal-main__006012_jpg.rf.2300bacf07c885b49cd596a85e5adda3,qwen3-vl,no-vest,False,False
snehilsanyal-main__006012_jpg.rf.2300bacf07c885b49cd596a85e5adda3,gemma4,person,True,False
snehilsanyal-main__006012_jpg.rf.2300bacf07c885b49cd596a85e5adda3,gemma4,helmet,False,False
snehilsanyal-main__006012_jpg.rf.2300bacf07c885b49cd596a85e5adda3,gemma4,gloves,False,False
snehilsanyal-main__006012_jpg.rf.2300bacf07c885b49cd596a85e5adda3,gemma4,boots,True,False
snehilsanyal-main__006012_jpg.rf.2300bacf07c885b49cd596a85e5adda3,gemma4,vest,False,False
snehilsanyal-main__006012_jpg.rf.2300bacf07c885b49cd596a85e5adda3,gemma4,no-helmet,False,False
snehilsanyal-main__006012_jpg.rf.2300bacf07c885b49cd596a85e5adda3,gemma4,no-gloves,False,False
snehilsanyal-main__006012_jpg.rf.2300bacf07c885b49cd596a85e5adda3,gemma4,no-boots,False,False
snehilsanyal-main__006012_jpg.rf.2300bacf07c885b49cd596a85e5adda3,gemma4,no-vest,False,False
snehilsanyal-main__135e-huxwryw6451820_jpg.rf.ee9ca43c493a451ed87dcea9c7b3e0c6,yolo,person,True,False
snehilsanyal-main__135e-huxwryw6451820_jpg.rf.ee9ca43c493a451ed87dcea9c7b3e0c6,yolo,helmet,False,False
snehilsanyal-main__135e-huxwryw6451820_jpg.rf.ee9ca43c493a451ed87dcea9c7b3e0c6,yolo,gloves,False,False
snehilsanyal-main__135e-huxwryw6451820_jpg.rf.ee9ca43c493a451ed87dcea9c7b3e0c6,yolo,boots,False,False
snehilsanyal-main__135e-huxwryw6451820_jpg.rf.ee9ca43c493a451ed87dcea9c7b3e0c6,yolo,vest,False,False
snehilsanyal-main__135e-huxwryw6451820_jpg.rf.ee9ca43c493a451ed87dcea9c7b3e0c6,yolo,no-helmet,False,False
snehilsanyal-main__135e-huxwryw6451820_jpg.rf.ee9ca43c493a451ed87dcea9c7b3e0c6,yolo,no-gloves,False,False
snehilsanyal-main__135e-huxwryw6451820_jpg.rf.ee9ca43c493a451ed87dcea9c7b3e0c6,yolo,no-boots,False,False
snehilsanyal-main__135e-huxwryw6451820_jpg.rf.ee9ca43c493a451ed87dcea9c7b3e0c6,yolo,no-vest,True,False
snehilsanyal-main__135e-huxwryw6451820_jpg.rf.ee9ca43c493a451ed87dcea9c7b3e0c6,florence2,person,True,False
snehilsanyal-main__135e-huxwryw6451820_jpg.rf.ee9ca43c493a451ed87dcea9c7b3e0c6,florence2,helmet,True,False
snehilsanyal-main__135e-huxwryw6451820_jpg.rf.ee9ca43c493a451ed87dcea9c7b3e0c6,florence2,gloves,True,False
snehilsanyal-main__135e-huxwryw6451820_jpg.rf.ee9ca43c493a451ed87dcea9c7b3e0c6,florence2,boots,True,False
snehilsanyal-main__135e-huxwryw6451820_jpg.rf.ee9ca43c493a451ed87dcea9c7b3e0c6,florence2,vest,True,False
snehilsanyal-main__135e-huxwryw6451820_jpg.rf.ee9ca43c493a451ed87dcea9c7b3e0c6,ollama,person,True,False
snehilsanyal-main__135e-huxwryw6451820_jpg.rf.ee9ca43c493a451ed87dcea9c7b3e0c6,ollama,helmet,False,False
snehilsanyal-main__135e-huxwryw6451820_jpg.rf.ee9ca43c493a451ed87dcea9c7b3e0c6,ollama,gloves,True,False
snehilsanyal-main__135e-huxwryw6451820_jpg.rf.ee9ca43c493a451ed87dcea9c7b3e0c6,ollama,boots,False,False
snehilsanyal-main__135e-huxwryw6451820_jpg.rf.ee9ca43c493a451ed87dcea9c7b3e0c6,ollama,vest,False,False
snehilsanyal-main__135e-huxwryw6451820_jpg.rf.ee9ca43c493a451ed87dcea9c7b3e0c6,ollama,no-helmet,False,False
snehilsanyal-main__135e-huxwryw6451820_jpg.rf.ee9ca43c493a451ed87dcea9c7b3e0c6,ollama,no-gloves,False,False
snehilsanyal-main__135e-huxwryw6451820_jpg.rf.ee9ca43c493a451ed87dcea9c7b3e0c6,ollama,no-boots,False,False
snehilsanyal-main__135e-huxwryw6451820_jpg.rf.ee9ca43c493a451ed87dcea9c7b3e0c6,ollama,no-vest,False,False
snehilsanyal-main__135e-huxwryw6451820_jpg.rf.ee9ca43c493a451ed87dcea9c7b3e0c6,qwen3-vl,person,True,False
snehilsanyal-main__135e-huxwryw6451820_jpg.rf.ee9ca43c493a451ed87dcea9c7b3e0c6,qwen3-vl,helmet,False,False
snehilsanyal-main__135e-huxwryw6451820_jpg.rf.ee9ca43c493a451ed87dcea9c7b3e0c6,qwen3-vl,gloves,False,False
snehilsanyal-main__135e-huxwryw6451820_jpg.rf.ee9ca43c493a451ed87dcea9c7b3e0c6,qwen3-vl,boots,False,False
snehilsanyal-main__135e-huxwryw6451820_jpg.rf.ee9ca43c493a451ed87dcea9c7b3e0c6,qwen3-vl,vest,False,False
snehilsanyal-main__135e-huxwryw6451820_jpg.rf.ee9ca43c493a451ed87dcea9c7b3e0c6,qwen3-vl,no-helmet,True,False
snehilsanyal-main__135e-huxwryw6451820_jpg.rf.ee9ca43c493a451ed87dcea9c7b3e0c6,qwen3-vl,no-gloves,False,False
snehilsanyal-main__135e-huxwryw6451820_jpg.rf.ee9ca43c493a451ed87dcea9c7b3e0c6,qwen3-vl,no-boots,False,False
snehilsanyal-main__135e-huxwryw6451820_jpg.rf.ee9ca43c493a451ed87dcea9c7b3e0c6,qwen3-vl,no-vest,False,False
snehilsanyal-main__135e-huxwryw6451820_jpg.rf.ee9ca43c493a451ed87dcea9c7b3e0c6,gemma4,person,True,False
snehilsanyal-main__135e-huxwryw6451820_jpg.rf.ee9ca43c493a451ed87dcea9c7b3e0c6,gemma4,helmet,True,False
snehilsanyal-main__135e-huxwryw6451820_jpg.rf.ee9ca43c493a451ed87dcea9c7b3e0c6,gemma4,gloves,True,False
snehilsanyal-main__135e-huxwryw6451820_jpg.rf.ee9ca43c493a451ed87dcea9c7b3e0c6,gemma4,boots,True,False
snehilsanyal-main__135e-huxwryw6451820_jpg.rf.ee9ca43c493a451ed87dcea9c7b3e0c6,gemma4,vest,True,False
snehilsanyal-main__135e-huxwryw6451820_jpg.rf.ee9ca43c493a451ed87dcea9c7b3e0c6,gemma4,no-helmet,False,False
snehilsanyal-main__135e-huxwryw6451820_jpg.rf.ee9ca43c493a451ed87dcea9c7b3e0c6,gemma4,no-gloves,False,False
snehilsanyal-main__135e-huxwryw6451820_jpg.rf.ee9ca43c493a451ed87dcea9c7b3e0c6,gemma4,no-boots,False,False
snehilsanyal-main__135e-huxwryw6451820_jpg.rf.ee9ca43c493a451ed87dcea9c7b3e0c6,gemma4,no-vest,False,False
snehilsanyal-main__2008_008364_jpg.rf.0457e5579a2dcd24852278b5657b25b5,yolo,person,True,False
snehilsanyal-main__2008_008364_jpg.rf.0457e5579a2dcd24852278b5657b25b5,yolo,helmet,False,False
snehilsanyal-main__2008_008364_jpg.rf.0457e5579a2dcd24852278b5657b25b5,yolo,gloves,False,False
snehilsanyal-main__2008_008364_jpg.rf.0457e5579a2dcd24852278b5657b25b5,yolo,boots,False,False
snehilsanyal-main__2008_008364_jpg.rf.0457e5579a2dcd24852278b5657b25b5,yolo,vest,False,False
snehilsanyal-main__2008_008364_jpg.rf.0457e5579a2dcd24852278b5657b25b5,yolo,no-helmet,True,False
snehilsanyal-main__2008_008364_jpg.rf.0457e5579a2dcd24852278b5657b25b5,yolo,no-gloves,False,False
snehilsanyal-main__2008_008364_jpg.rf.0457e5579a2dcd24852278b5657b25b5,yolo,no-boots,False,False
snehilsanyal-main__2008_008364_jpg.rf.0457e5579a2dcd24852278b5657b25b5,yolo,no-vest,True,False
snehilsanyal-main__2008_008364_jpg.rf.0457e5579a2dcd24852278b5657b25b5,florence2,person,True,False
snehilsanyal-main__2008_008364_jpg.rf.0457e5579a2dcd24852278b5657b25b5,florence2,helmet,True,False
snehilsanyal-main__2008_008364_jpg.rf.0457e5579a2dcd24852278b5657b25b5,florence2,gloves,True,False
snehilsanyal-main__2008_008364_jpg.rf.0457e5579a2dcd24852278b5657b25b5,florence2,boots,True,False
snehilsanyal-main__2008_008364_jpg.rf.0457e5579a2dcd24852278b5657b25b5,florence2,vest,True,False
snehilsanyal-main__2008_008364_jpg.rf.0457e5579a2dcd24852278b5657b25b5,ollama,person,True,False
snehilsanyal-main__2008_008364_jpg.rf.0457e5579a2dcd24852278b5657b25b5,ollama,helmet,False,False
snehilsanyal-main__2008_008364_jpg.rf.0457e5579a2dcd24852278b5657b25b5,ollama,gloves,False,False
snehilsanyal-main__2008_008364_jpg.rf.0457e5579a2dcd24852278b5657b25b5,ollama,boots,False,False
snehilsanyal-main__2008_008364_jpg.rf.0457e5579a2dcd24852278b5657b25b5,ollama,vest,False,False
snehilsanyal-main__2008_008364_jpg.rf.0457e5579a2dcd24852278b5657b25b5,ollama,no-helmet,True,False
snehilsanyal-main__2008_008364_jpg.rf.0457e5579a2dcd24852278b5657b25b5,ollama,no-gloves,True,False
snehilsanyal-main__2008_008364_jpg.rf.0457e5579a2dcd24852278b5657b25b5,ollama,no-boots,True,False
snehilsanyal-main__2008_008364_jpg.rf.0457e5579a2dcd24852278b5657b25b5,ollama,no-vest,False,False
snehilsanyal-main__2008_008364_jpg.rf.0457e5579a2dcd24852278b5657b25b5,qwen3-vl,person,True,False
snehilsanyal-main__2008_008364_jpg.rf.0457e5579a2dcd24852278b5657b25b5,qwen3-vl,helmet,False,False
snehilsanyal-main__2008_008364_jpg.rf.0457e5579a2dcd24852278b5657b25b5,qwen3-vl,gloves,False,False
snehilsanyal-main__2008_008364_jpg.rf.0457e5579a2dcd24852278b5657b25b5,qwen3-vl,boots,False,False
snehilsanyal-main__2008_008364_jpg.rf.0457e5579a2dcd24852278b5657b25b5,qwen3-vl,vest,False,False
snehilsanyal-main__2008_008364_jpg.rf.0457e5579a2dcd24852278b5657b25b5,qwen3-vl,no-helmet,True,False
snehilsanyal-main__2008_008364_jpg.rf.0457e5579a2dcd24852278b5657b25b5,qwen3-vl,no-gloves,True,False
snehilsanyal-main__2008_008364_jpg.rf.0457e5579a2dcd24852278b5657b25b5,qwen3-vl,no-boots,True,False
snehilsanyal-main__2008_008364_jpg.rf.0457e5579a2dcd24852278b5657b25b5,qwen3-vl,no-vest,True,False
snehilsanyal-main__2008_008364_jpg.rf.0457e5579a2dcd24852278b5657b25b5,gemma4,person,True,False
snehilsanyal-main__2008_008364_jpg.rf.0457e5579a2dcd24852278b5657b25b5,gemma4,helmet,False,False
snehilsanyal-main__2008_008364_jpg.rf.0457e5579a2dcd24852278b5657b25b5,gemma4,gloves,False,False
snehilsanyal-main__2008_008364_jpg.rf.0457e5579a2dcd24852278b5657b25b5,gemma4,boots,True,False
snehilsanyal-main__2008_008364_jpg.rf.0457e5579a2dcd24852278b5657b25b5,gemma4,vest,False,False
snehilsanyal-main__2008_008364_jpg.rf.0457e5579a2dcd24852278b5657b25b5,gemma4,no-helmet,False,False
snehilsanyal-main__2008_008364_jpg.rf.0457e5579a2dcd24852278b5657b25b5,gemma4,no-gloves,False,False
snehilsanyal-main__2008_008364_jpg.rf.0457e5579a2dcd24852278b5657b25b5,gemma4,no-boots,False,False
snehilsanyal-main__2008_008364_jpg.rf.0457e5579a2dcd24852278b5657b25b5,gemma4,no-vest,False,False
snehilsanyal-main__Apple-Tests-Face-ID-Feature-While-Wearing-a-Mask-Shorts_mp4-51_jpg.rf.6e4aebb6aa9899d08aa5771931f80607,yolo,person,False,False
snehilsanyal-main__Apple-Tests-Face-ID-Feature-While-Wearing-a-Mask-Shorts_mp4-51_jpg.rf.6e4aebb6aa9899d08aa5771931f80607,yolo,helmet,False,False
snehilsanyal-main__Apple-Tests-Face-ID-Feature-While-Wearing-a-Mask-Shorts_mp4-51_jpg.rf.6e4aebb6aa9899d08aa5771931f80607,yolo,gloves,False,False
snehilsanyal-main__Apple-Tests-Face-ID-Feature-While-Wearing-a-Mask-Shorts_mp4-51_jpg.rf.6e4aebb6aa9899d08aa5771931f80607,yolo,boots,False,False
snehilsanyal-main__Apple-Tests-Face-ID-Feature-While-Wearing-a-Mask-Shorts_mp4-51_jpg.rf.6e4aebb6aa9899d08aa5771931f80607,yolo,vest,False,False
snehilsanyal-main__Apple-Tests-Face-ID-Feature-While-Wearing-a-Mask-Shorts_mp4-51_jpg.rf.6e4aebb6aa9899d08aa5771931f80607,yolo,no-helmet,False,False
snehilsanyal-main__Apple-Tests-Face-ID-Feature-While-Wearing-a-Mask-Shorts_mp4-51_jpg.rf.6e4aebb6aa9899d08aa5771931f80607,yolo,no-gloves,False,False
snehilsanyal-main__Apple-Tests-Face-ID-Feature-While-Wearing-a-Mask-Shorts_mp4-51_jpg.rf.6e4aebb6aa9899d08aa5771931f80607,yolo,no-boots,False,False
snehilsanyal-main__Apple-Tests-Face-ID-Feature-While-Wearing-a-Mask-Shorts_mp4-51_jpg.rf.6e4aebb6aa9899d08aa5771931f80607,yolo,no-vest,False,False
snehilsanyal-main__Apple-Tests-Face-ID-Feature-While-Wearing-a-Mask-Shorts_mp4-51_jpg.rf.6e4aebb6aa9899d08aa5771931f80607,florence2,person,True,False
snehilsanyal-main__Apple-Tests-Face-ID-Feature-While-Wearing-a-Mask-Shorts_mp4-51_jpg.rf.6e4aebb6aa9899d08aa5771931f80607,florence2,helmet,True,False
snehilsanyal-main__Apple-Tests-Face-ID-Feature-While-Wearing-a-Mask-Shorts_mp4-51_jpg.rf.6e4aebb6aa9899d08aa5771931f80607,florence2,gloves,True,False
snehilsanyal-main__Apple-Tests-Face-ID-Feature-While-Wearing-a-Mask-Shorts_mp4-51_jpg.rf.6e4aebb6aa9899d08aa5771931f80607,florence2,boots,True,False
snehilsanyal-main__Apple-Tests-Face-ID-Feature-While-Wearing-a-Mask-Shorts_mp4-51_jpg.rf.6e4aebb6aa9899d08aa5771931f80607,florence2,vest,True,False
snehilsanyal-main__Apple-Tests-Face-ID-Feature-While-Wearing-a-Mask-Shorts_mp4-51_jpg.rf.6e4aebb6aa9899d08aa5771931f80607,ollama,person,True,False
snehilsanyal-main__Apple-Tests-Face-ID-Feature-While-Wearing-a-Mask-Shorts_mp4-51_jpg.rf.6e4aebb6aa9899d08aa5771931f80607,ollama,helmet,True,False
snehilsanyal-main__Apple-Tests-Face-ID-Feature-While-Wearing-a-Mask-Shorts_mp4-51_jpg.rf.6e4aebb6aa9899d08aa5771931f80607,ollama,gloves,False,False
snehilsanyal-main__Apple-Tests-Face-ID-Feature-While-Wearing-a-Mask-Shorts_mp4-51_jpg.rf.6e4aebb6aa9899d08aa5771931f80607,ollama,boots,False,False
snehilsanyal-main__Apple-Tests-Face-ID-Feature-While-Wearing-a-Mask-Shorts_mp4-51_jpg.rf.6e4aebb6aa9899d08aa5771931f80607,ollama,vest,True,False
snehilsanyal-main__Apple-Tests-Face-ID-Feature-While-Wearing-a-Mask-Shorts_mp4-51_jpg.rf.6e4aebb6aa9899d08aa5771931f80607,ollama,no-helmet,False,False
