file,model,class_name,confidence,x1,y1,x2,y2
snehilsanyal-main__000415_jpg.rf.63b7e0293fb53612fdb4695fa0debfb7,gemma4,vest,,,,,
snehilsanyal-main__000415_jpg.rf.6b9ff926deef3b67d6cb46c8bd2b2366,yolo,person,0.918339729309082,0.24620957374572755,0.0,0.40789146423339845,0.283173942565918
snehilsanyal-main__000415_jpg.rf.6b9ff926deef3b67d6cb46c8bd2b2366,yolo,no-vest,0.9108241200447083,0.8465606689453125,0.398244309425354,1.0,0.5095661163330079
snehilsanyal-main__000415_jpg.rf.6b9ff926deef3b67d6cb46c8bd2b2366,yolo,no-vest,0.9036769270896912,0.2774453401565552,0.00021392107009887695,0.334898567199707,0.0561068058013916
snehilsanyal-main__000415_jpg.rf.6b9ff926deef3b67d6cb46c8bd2b2366,yolo,person,0.790874719619751,0.7863624095916748,0.11512603759765624,1.0,0.5093569278717041
snehilsanyal-main__000415_jpg.rf.6b9ff926deef3b67d6cb46c8bd2b2366,florence2,person,,0.8194999694824219,0.0004999999888241291,0.9984999656677246,0.5114999771118164
snehilsanyal-main__000415_jpg.rf.6b9ff926deef3b67d6cb46c8bd2b2366,florence2,person,,0.8204999923706054,0.23650000095367432,0.9984999656677246,0.5114999771118164
snehilsanyal-main__000415_jpg.rf.6b9ff926deef3b67d6cb46c8bd2b2366,florence2,helmet,,0.8604999542236328,0.0004999999888241291,0.9984999656677246,0.28250000476837156
snehilsanyal-main__000415_jpg.rf.6b9ff926deef3b67d6cb46c8bd2b2366,florence2,gloves,,0.31549999713897703,0.23250000476837157,0.3625,0.27749998569488527
snehilsanyal-main__000415_jpg.rf.6b9ff926deef3b67d6cb46c8bd2b2366,florence2,boots,,0.3164999961853027,0.23250000476837157,0.3634999990463257,0.27749998569488527
snehilsanyal-main__000415_jpg.rf.6b9ff926deef3b67d6cb46c8bd2b2366,florence2,vest,,0.0004999999888241291,0.6054999828338623,0.1934999942779541,0.803499984741211
snehilsanyal-main__000415_jpg.rf.6b9ff926deef3b67d6cb46c8bd2b2366,ollama,person,,,,,
snehilsanyal-main__000415_jpg.rf.6b9ff926deef3b67d6cb46c8bd2b2366,ollama,gloves,,,,,
snehilsanyal-main__000415_jpg.rf.6b9ff926deef3b67d6cb46c8bd2b2366,ollama,no-helmet,,,,,
snehilsanyal-main__000415_jpg.rf.6b9ff926deef3b67d6cb46c8bd2b2366,ollama,no-gloves,,,,,
snehilsanyal-main__000415_jpg.rf.6b9ff926deef3b67d6cb46c8bd2b2366,ollama,no-vest,,,,,
snehilsanyal-main__000415_jpg.rf.6b9ff926deef3b67d6cb46c8bd2b2366,qwen3-vl,person,,,,,
snehilsanyal-main__000415_jpg.rf.6b9ff926deef3b67d6cb46c8bd2b2366,qwen3-vl,boots,,,,,
snehilsanyal-main__000415_jpg.rf.6b9ff926deef3b67d6cb46c8bd2b2366,qwen3-vl,no-helmet,,,,,
snehilsanyal-main__000415_jpg.rf.6b9ff926deef3b67d6cb46c8bd2b2366,gemma4,person,,,,,
snehilsanyal-main__000415_jpg.rf.6b9ff926deef3b67d6cb46c8bd2b2366,gemma4,gloves,,,,,
snehilsanyal-main__000415_jpg.rf.6b9ff926deef3b67d6cb46c8bd2b2366,gemma4,boots,,,,,
snehilsanyal-main__000415_jpg.rf.6b9ff926deef3b67d6cb46c8bd2b2366,gemma4,no-helmet,,,,,
snehilsanyal-main__000415_jpg.rf.6b9ff926deef3b67d6cb46c8bd2b2366,gemma4,no-vest,,,,,
snehilsanyal-main__006012_jpg.rf.2300bacf07c885b49cd596a85e5adda3,yolo,person,0.98470139503479,0.0,0.29117555618286134,0.4002354621887207,1.0
snehilsanyal-main__006012_jpg.rf.2300bacf07c885b49cd596a85e5adda3,yolo,person,0.9680376648902893,0.4064944744110107,0.28998987674713134,0.891331672668457,1.0
snehilsanyal-main__006012_jpg.rf.2300bacf07c885b49cd596a85e5adda3,yolo,no-vest,0.948236882686615,0.0,0.7297992706298828,0.4000366687774658,0.9996187210083007
snehilsanyal-main__006012_jpg.rf.2300bacf07c885b49cd596a85e5adda3,yolo,no-helmet,0.9360895156860352,0.0,0.28973188400268557,0.40429415702819826,0.47630915641784666
snehilsanyal-main__006012_jpg.rf.2300bacf07c885b49cd596a85e5adda3,yolo,no-vest,0.9246888756752014,0.41773762702941897,0.28861734867095945,0.7015531063079834,0.4436309814453125
snehilsanyal-main__006012_jpg.rf.2300bacf07c885b49cd596a85e5adda3,yolo,no-vest,0.8809012174606323,0.0,0.06454920768737793,0.07568675875663758,0.28895161151885984
snehilsanyal-main__006012_jpg.rf.2300bacf07c885b49cd596a85e5adda3,yolo,person,0.8358469605445862,6.658434867858886e-05,0.0,0.09342500567436218,0.2899993181228638
snehilsanyal-main__006012_jpg.rf.2300bacf07c885b49cd596a85e5adda3,florence2,person,,0.4174999713897705,0.28550000190734864,0.88149995803833,0.9984999656677246
snehilsanyal-main__006012_jpg.rf.2300bacf07c885b49cd596a85e5adda3,florence2,person,,0.0004999999888241291,0.2875,0.40250000953674314,0.9984999656677246
snehilsanyal-main__006012_jpg.rf.2300bacf07c885b49cd596a85e5adda3,florence2,helmet,,0.5744999885559082,0.0004999999888241291,0.9984999656677246,0.2884999990463257
snehilsanyal-main__006012_jpg.rf.2300bacf07c885b49cd596a85e5adda3,florence2,gloves,,0.7934999942779541,0.47750000953674315,0.88149995803833,0.6074999809265137
snehilsanyal-main__006012_jpg.rf.2300bacf07c885b49cd596a85e5adda3,florence2,boots,,0.6094999790191651,0.8854999542236328,0.750499963760376,0.9984999656677246
snehilsanyal-main__006012_jpg.rf.2300bacf07c885b49cd596a85e5adda3,florence2,vest,,0.0004999999888241291,0.7335000038146973,0.39849998950958254,0.9984999656677246
snehilsanyal-main__006012_jpg.rf.2300bacf07c885b49cd596a85e5adda3,ollama,person,,,,,
snehilsanyal-main__006012_jpg.rf.2300bacf07c885b49cd596a85e5adda3,ollama,gloves,,,,,
snehilsanyal-main__006012_jpg.rf.2300bacf07c885b49cd596a85e5adda3,ollama,vest,,,,,
snehilsanyal-main__006012_jpg.rf.2300bacf07c885b49cd596a85e5adda3,ollama,no-helmet,,,,,
snehilsanyal-main__006012_jpg.rf.2300bacf07c885b49cd596a85e5adda3,ollama,no-gloves,,,,,
snehilsanyal-main__006012_jpg.rf.2300bacf07c885b49cd596a85e5adda3,ollama,no-boots,,,,,
snehilsanyal-main__006012_jpg.rf.2300bacf07c885b49cd596a85e5adda3,qwen3-vl,person,,,,,
snehilsanyal-main__006012_jpg.rf.2300bacf07c885b49cd596a85e5adda3,qwen3-vl,boots,,,,,
snehilsanyal-main__006012_jpg.rf.2300bacf07c885b49cd596a85e5adda3,qwen3-vl,no-helmet,,,,,
snehilsanyal-main__006012_jpg.rf.2300bacf07c885b49cd596a85e5adda3,qwen3-vl,no-gloves,,,,,
snehilsanyal-main__006012_jpg.rf.2300bacf07c885b49cd596a85e5adda3,gemma4,person,,,,,
snehilsanyal-main__006012_jpg.rf.2300bacf07c885b49cd596a85e5adda3,gemma4,boots,,,,,
snehilsanyal-main__135e-huxwryw6451820_jpg.rf.ee9ca43c493a451ed87dcea9c7b3e0c6,yolo,person,0.9848297834396362,0.0015627622604370117,1.665353775024414e-05,0.5499626636505127,0.4386854648590088
snehilsanyal-main__135e-huxwryw6451820_jpg.rf.ee9ca43c493a451ed87dcea9c7b3e0c6,yolo,person,0.9073126316070557,0.0,0.0,0.256777286529541,0.4395431995391846
snehilsanyal-main__135e-huxwryw6451820_jpg.rf.ee9ca43c493a451ed87dcea9c7b3e0c6,yolo,no-vest,0.5829346776008606,0.0,0.3298370599746704,0.549039363861084,0.43960046768188477
snehilsanyal-main__135e-huxwryw6451820_jpg.rf.ee9ca43c493a451ed87dcea9c7b3e0c6,florence2,person,,0.0004999999888241291,0.0004999999888241291,0.5545000076293946,0.44049997329711915
snehilsanyal-main__135e-huxwryw6451820_jpg.rf.ee9ca43c493a451ed87dcea9c7b3e0c6,florence2,helmet,,0.0004999999888241291,0.0004999999888241291,0.5554999828338623,0.4394999980926514
snehilsanyal-main__135e-huxwryw6451820_jpg.rf.ee9ca43c493a451ed87dcea9c7b3e0c6,florence2,helmet,,0.0004999999888241291,0.0004999999888241291,0.5545000076293946,0.35950000286102296
snehilsanyal-main__135e-huxwryw6451820_jpg.rf.ee9ca43c493a451ed87dcea9c7b3e0c6,florence2,gloves,,0.0004999999888241291,0.0004999999888241291,0.5545000076293946,0.4394999980926514
snehilsanyal-main__135e-huxwryw6451820_jpg.rf.ee9ca43c493a451ed87dcea9c7b3e0c6,florence2,boots,,0.0004999999888241291,0.0004999999888241291,0.5545000076293946,0.4394999980926514
snehilsanyal-main__135e-huxwryw6451820_jpg.rf.ee9ca43c493a451ed87dcea9c7b3e0c6,florence2,vest,,0.0004999999888241291,0.0004999999888241291,0.5545000076293946,0.4394999980926514
snehilsanyal-main__135e-huxwryw6451820_jpg.rf.ee9ca43c493a451ed87dcea9c7b3e0c6,ollama,person,,,,,
snehilsanyal-main__135e-huxwryw6451820_jpg.rf.ee9ca43c493a451ed87dcea9c7b3e0c6,ollama,gloves,,,,,
snehilsanyal-main__135e-huxwryw6451820_jpg.rf.ee9ca43c493a451ed87dcea9c7b3e0c6,qwen3-vl,person,,,,,
snehilsanyal-main__135e-huxwryw6451820_jpg.rf.ee9ca43c493a451ed87dcea9c7b3e0c6,qwen3-vl,no-helmet,,,,,
snehilsanyal-main__135e-huxwryw6451820_jpg.rf.ee9ca43c493a451ed87dcea9c7b3e0c6,gemma4,person,,,,,
snehilsanyal-main__135e-huxwryw6451820_jpg.rf.ee9ca43c493a451ed87dcea9c7b3e0c6,gemma4,helmet,,,,,
snehilsanyal-main__135e-huxwryw6451820_jpg.rf.ee9ca43c493a451ed87dcea9c7b3e0c6,gemma4,gloves,,,,,
snehilsanyal-main__135e-huxwryw6451820_jpg.rf.ee9ca43c493a451ed87dcea9c7b3e0c6,gemma4,boots,,,,,
snehilsanyal-main__135e-huxwryw6451820_jpg.rf.ee9ca43c493a451ed87dcea9c7b3e0c6,gemma4,vest,,,,,
snehilsanyal-main__2008_008364_jpg.rf.0457e5579a2dcd24852278b5657b25b5,yolo,person,0.9167079925537109,0.13257670402526855,0.2973875761032104,0.18726756572723388,0.4243906021118164
snehilsanyal-main__2008_008364_jpg.rf.0457e5579a2dcd24852278b5657b25b5,yolo,no-vest,0.9119656085968018,0.14183716773986815,0.24950313568115234,0.19138903617858888,0.30787978172302244
snehilsanyal-main__2008_008364_jpg.rf.0457e5579a2dcd24852278b5657b25b5,yolo,no-vest,0.7940077185630798,0.14457036256790162,0.32429654598236085,0.17160729169845582,0.3634005069732666
snehilsanyal-main__2008_008364_jpg.rf.0457e5579a2dcd24852278b5657b25b5,yolo,person,0.7874709963798523,0.12677617073059083,0.24436111450195314,0.22228527069091797,0.42749862670898436
snehilsanyal-main__2008_008364_jpg.rf.0457e5579a2dcd24852278b5657b25b5,yolo,person,0.7474930882453918,0.8042689323425293,0.20900118350982666,0.8262677192687988,0.25780086517333983
snehilsanyal-main__2008_008364_jpg.rf.0457e5579a2dcd24852278b5657b25b5,yolo,person,0.7026953101158142,0.8033507347106934,0.20747389793395996,0.8273950576782226,0.26027712821960447
snehilsanyal-main__2008_008364_jpg.rf.0457e5579a2dcd24852278b5657b25b5,yolo,person,0.6396065950393677,0.9618165969848633,0.1771916627883911,0.9810113906860352,0.22538678646087645
snehilsanyal-main__2008_008364_jpg.rf.0457e5579a2dcd24852278b5657b25b5,yolo,person,0.45916175842285156,0.853209400177002,0.19748400449752807,0.8778271675109863,0.246024489402771
snehilsanyal-main__2008_008364_jpg.rf.0457e5579a2dcd24852278b5657b25b5,yolo,no-helmet,0.3571154773235321,0.13927735090255738,0.30287396907806396,0.15779669284820558,0.32458908557891847
snehilsanyal-main__2008_008364_jpg.rf.0457e5579a2dcd24852278b5657b25b5,florence2,person,,0.12049999237060546,0.24849998950958252,0.2125,0.4224999904632568
snehilsanyal-main__2008_008364_jpg.rf.0457e5579a2dcd24852278b5657b25b5,florence2,person,,0.13949999809265137,0.3004999876022339,0.18549998998641967,0.42350001335144044
snehilsanyal-main__2008_008364_jpg.rf.0457e5579a2dcd24852278b5657b25b5,florence2,helmet,,0.775499963760376,0.6554999828338623,0.9984999656677246,0.9984999656677246
snehilsanyal-main__2008_008364_jpg.rf.0457e5579a2dcd24852278b5657b25b5,florence2,gloves,,0.11949999332427978,0.2625,0.14850000143051148,0.2934999942779541
snehilsanyal-main__2008_008364_jpg.rf.0457e5579a2dcd24852278b5657b25b5,florence2,boots,,0.16349999904632567,0.40850000381469725,0.1834999918937683,0.4244999885559082
snehilsanyal-main__2008_008364_jpg.rf.0457e5579a2dcd24852278b5657b25b5,florence2,vest,,0.0004999999888241291,0.0004999999888241291,0.6524999618530274,0.3534999847412109
snehilsanyal-main__2008_008364_jpg.rf.0457e5579a2dcd24852278b5657b25b5,ollama,person,,,,,
snehilsanyal-main__2008_008364_jpg.rf.0457e5579a2dcd24852278b5657b25b5,ollama,no-helmet,,,,,
snehilsanyal-main__2008_008364_jpg.rf.0457e5579a2dcd24852278b5657b25b5,ollama,no-gloves,,,,,
snehilsanyal-main__2008_008364_jpg.rf.0457e5579a2dcd24852278b5657b25b5,ollama,no-boots,,,,,
snehilsanyal-main__2008_008364_jpg.rf.0457e5579a2dcd24852278b5657b25b5,qwen3-vl,person,,,,,
snehilsanyal-main__2008_008364_jpg.rf.0457e5579a2dcd24852278b5657b25b5,qwen3-vl,no-helmet,,,,,
snehilsanyal-main__2008_008364_jpg.rf.0457e5579a2dcd24852278b5657b25b5,qwen3-vl,no-gloves,,,,,
snehilsanyal-main__2008_008364_jpg.rf.0457e5579a2dcd24852278b5657b25b5,qwen3-vl,no-boots,,,,,
snehilsanyal-main__2008_008364_jpg.rf.0457e5579a2dcd24852278b5657b25b5,qwen3-vl,no-vest,,,,,
snehilsanyal-main__2008_008364_jpg.rf.0457e5579a2dcd24852278b5657b25b5,gemma4,person,,,,,
snehilsanyal-main__2008_008364_jpg.rf.0457e5579a2dcd24852278b5657b25b5,gemma4,boots,,,,,
snehilsanyal-main__Apple-Tests-Face-ID-Feature-While-Wearing-a-Mask-Shorts_mp4-51_jpg.rf.6e4aebb6aa9899d08aa5771931f80607,florence2,person,,0.0004999999888241291,0.0004999999888241291,0.9984999656677246,0.9984999656677246
snehilsanyal-main__Apple-Tests-Face-ID-Feature-While-Wearing-a-Mask-Shorts_mp4-51_jpg.rf.6e4aebb6aa9899d08aa5771931f80607,florence2,helmet,,0.0004999999888241291,0.0004999999888241291,0.9984999656677246,0.9984999656677246
snehilsanyal-main__Apple-Tests-Face-ID-Feature-While-Wearing-a-Mask-Shorts_mp4-51_jpg.rf.6e4aebb6aa9899d08aa5771931f80607,florence2,gloves,,0.0004999999888241291,0.0004999999888241291,0.9984999656677246,0.9984999656677246
snehilsanyal-main__Apple-Tests-Face-ID-Feature-While-Wearing-a-Mask-Shorts_mp4-51_jpg.rf.6e4aebb6aa9899d08aa5771931f80607,florence2,boots,,0.0004999999888241291,0.0004999999888241291,0.9984999656677246,0.9984999656677246
snehilsanyal-main__Apple-Tests-Face-ID-Feature-While-Wearing-a-Mask-Shorts_mp4-51_jpg.rf.6e4aebb6aa9899d08aa5771931f80607,florence2,vest,,0.0004999999888241291,0.0004999999888241291,0.9984999656677246,0.9984999656677246
snehilsanyal-main__Apple-Tests-Face-ID-Feature-While-Wearing-a-Mask-Shorts_mp4-51_jpg.rf.6e4aebb6aa9899d08aa5771931f80607,ollama,person,,,,,
snehilsanyal-main__Apple-Tests-Face-ID-Feature-While-Wearing-a-Mask-Shorts_mp4-51_jpg.rf.6e4aebb6aa9899d08aa5771931f80607,ollama,helmet,,,,,
snehilsanyal-main__Apple-Tests-Face-ID-Feature-While-Wearing-a-Mask-Shorts_mp4-51_jpg.rf.6e4aebb6aa9899d08aa5771931f80607,ollama,vest,,,,,
snehilsanyal-main__Apple-Tests-Face-ID-Feature-While-Wearing-a-Mask-Shorts_mp4-51_jpg.rf.6e4aebb6aa9899d08aa5771931f80607,gemma4,person,,,,,
snehilsanyal-main__Apple-Tests-Face-ID-Feature-While-Wearing-a-Mask-Shorts_mp4-51_jpg.rf.6e4aebb6aa9899d08aa5771931f80607,gemma4,helmet,,,,,
snehilsanyal-main__Apple-Tests-Face-ID-Feature-While-Wearing-a-Mask-Shorts_mp4-51_jpg.rf.6e4aebb6aa9899d08aa5771931f80607,gemma4,gloves,,,,,
snehilsanyal-main__Apple-Tests-Face-ID-Feature-While-Wearing-a-Mask-Shorts_mp4-51_jpg.rf.6e4aebb6aa9899d08aa5771931f80607,gemma4,boots,,,,,
snehilsanyal-main__Apple-Tests-Face-ID-Feature-While-Wearing-a-Mask-Shorts_mp4-51_jpg.rf.6e4aebb6aa9899d08aa5771931f80607,gemma4,vest,,,,,
snehilsanyal-main__IMG_3100_mp4-2_jpg.rf.bde377ae23066dfe925f09789c2bbdef,yolo,person,0.9901793003082275,0.0,0.0,0.5495393753051758,0.5413758277893066
snehilsanyal-main__IMG_3100_mp4-2_jpg.rf.bde377ae23066dfe925f09789c2bbdef,yolo,no-vest,0.9649645090103149,0.0001355886459350586,0.138411808013916,0.5509190082550048,0.5387758731842041
snehilsanyal-main__IMG_3100_mp4-2_jpg.rf.bde377ae23066dfe925f09789c2bbdef,yolo,person,0.9474998116493225,0.02695704698562622,0.5868253707885742,0.3084289073944092,0.9675810813903809
snehilsanyal-main__IMG_3100_mp4-2_jpg.rf.bde377ae23066dfe925f09789c2bbdef,yolo,vest,0.9445594549179077,0.7327459812164306,0.078795325756073,0.8874531745910644,0.37268972396850586
snehilsanyal-main__IMG_3100_mp4-2_jpg.rf.bde377ae23066dfe925f09789c2bbdef,yolo,no-vest,0.9365894198417664,0.08536171317100524,0.6395576953887939,0.25070035457611084,0.775126600265503
snehilsanyal-main__IMG_3100_mp4-2_jpg.rf.bde377ae23066dfe925f09789c2bbdef,yolo,person,0.9292020201683044,0.6745562553405762,0.013609051704406738,0.8983980178833008,0.539102840423584
snehilsanyal-main__IMG_3100_mp4-2_jpg.rf.bde377ae23066dfe925f09789c2bbdef,yolo,helmet,0.9270648956298828,0.7579465389251709,0.023706376552581787,0.8484298706054687,0.18740724325180053
snehilsanyal-main__IMG_3100_mp4-2_jpg.rf.bde377ae23066dfe925f09789c2bbdef,yolo,person,0.9172659516334534,0.3585620880126953,0.889859390258789,0.5486791133880615,0.9999127388000488
snehilsanyal-main__IMG_3100_mp4-2_jpg.rf.bde377ae23066dfe925f09789c2bbdef,yolo,no-helmet,0.8859152793884277,0.09983466267585754,0.5961362838745117,0.19846194982528687,0.6516970634460449
snehilsanyal-main__IMG_3100_mp4-2_jpg.rf.bde377ae23066dfe925f09789c2bbdef,yolo,no-helmet,0.8032194375991821,0.3971113920211792,0.8991891860961914,0.4597670555114746,0.929868507385254
snehilsanyal-main__IMG_3100_mp4-2_jpg.rf.bde377ae23066dfe925f09789c2bbdef,yolo,no-vest,0.799811601638794,0.42522077560424804,0.9361832618713379,0.5250492572784424,0.9998480796813964
snehilsanyal-main__IMG_3100_mp4-2_jpg.rf.bde377ae23066dfe925f09789c2bbdef,florence2,person,,0.0004999999888241291,0.0004999999888241291,0.5525000095367432,0.5404999732971192
snehilsanyal-main__IMG_3100_mp4-2_jpg.rf.bde377ae23066dfe925f09789c2bbdef,florence2,person,,0.057499998807907106,0.5994999885559082,0.29049999713897706,0.9484999656677247
snehilsanyal-main__IMG_3100_mp4-2_jpg.rf.bde377ae23066dfe925f09789c2bbdef,florence2,helmet,,0.7614999771118164,0.028499999642372133,0.8404999732971191,0.18949999809265136
snehilsanyal-main__IMG_3100_mp4-2_jpg.rf.bde377ae23066dfe925f09789c2bbdef,florence2,gloves,,0.06349999904632568,0.8125,0.10749999284744263,0.8644999504089356
snehilsanyal-main__IMG_3100_mp4-2_jpg.rf.bde377ae23066dfe925f09789c2bbdef,florence2,gloves,,0.22849998474121094,0.8194999694824219,0.27049999237060546,0.8604999542236328
snehilsanyal-main__IMG_3100_mp4-2_jpg.rf.bde377ae23066dfe925f09789c2bbdef,florence2,boots,,0.17049999237060548,0.8614999771118164,0.22249999046325683,0.8934999465942383
snehilsanyal-main__IMG_3100_mp4-2_jpg.rf.bde377ae23066dfe925f09789c2bbdef,florence2,vest,,0.0004999999888241291,0.0004999999888241291,0.5525000095367432,0.5404999732971192
snehilsanyal-main__IMG_3100_mp4-2_jpg.rf.bde377ae23066dfe925f09789c2bbdef,florence2,vest,,0.0004999999888241291,0.23250000476837157,0.5514999866485596,0.5404999732971192
snehilsanyal-main__IMG_3100_mp4-2_jpg.rf.bde377ae23066dfe925f09789c2bbdef,ollama,person,,,,,
snehilsanyal-main__IMG_3100_mp4-2_jpg.rf.bde377ae23066dfe925f09789c2bbdef,ollama,helmet,,,,,
snehilsanyal-main__IMG_3100_mp4-2_jpg.rf.bde377ae23066dfe925f09789c2bbdef,ollama,gloves,,,,,
snehilsanyal-main__IMG_3100_mp4-2_jpg.rf.bde377ae23066dfe925f09789c2bbdef,ollama,vest,,,,,
snehilsanyal-main__IMG_3100_mp4-2_jpg.rf.bde377ae23066dfe925f09789c2bbdef,ollama,no-helmet,,,,,
snehilsanyal-main__IMG_3100_mp4-2_jpg.rf.bde377ae23066dfe925f09789c2bbdef,qwen3-vl,person,,,,,
snehilsanyal-main__IMG_3100_mp4-2_jpg.rf.bde377ae23066dfe925f09789c2bbdef,qwen3-vl,helmet,,,,,
snehilsanyal-main__IMG_3100_mp4-2_jpg.rf.bde377ae23066dfe925f09789c2bbdef,qwen3-vl,vest,,,,,
snehilsanyal-main__IMG_3100_mp4-2_jpg.rf.bde377ae23066dfe925f09789c2bbdef,qwen3-vl,no-gloves,,,,,
snehilsanyal-main__IMG_3100_mp4-2_jpg.rf.bde377ae23066dfe925f09789c2bbdef,qwen3-vl,no-boots,,,,,
snehilsanyal-main__IMG_3100_mp4-2_jpg.rf.bde377ae23066dfe925f09789c2bbdef,gemma4,person,,,,,
snehilsanyal-main__IMG_3100_mp4-2_jpg.rf.bde377ae23066dfe925f09789c2bbdef,gemma4,helmet,,,,,
snehilsanyal-main__IMG_3100_mp4-2_jpg.rf.bde377ae23066dfe925f09789c2bbdef,gemma4,gloves,,,,,
snehilsanyal-main__IMG_3100_mp4-2_jpg.rf.bde377ae23066dfe925f09789c2bbdef,gemma4,boots,,,,,
snehilsanyal-main__IMG_3100_mp4-2_jpg.rf.bde377ae23066dfe925f09789c2bbdef,gemma4,vest,,,,,
snehilsanyal-main__IMG_5024_mp4-4_jpg.rf.02dc33f0f0ffc6b8eab4a796f01b3e79,yolo,person,0.9909454584121704,0.0,1.1587142944335938e-05,0.5496452808380127,0.4516901016235352
snehilsanyal-main__IMG_5024_mp4-4_jpg.rf.02dc33f0f0ffc6b8eab4a796f01b3e79,yolo,no-vest,0.9424380660057068,0.0,0.16481969356536866,0.5510302543640136,0.4501699924468994
snehilsanyal-main__IMG_5024_mp4-4_jpg.rf.02dc33f0f0ffc6b8eab4a796f01b3e79,florence2,person,,0.0004999999888241291,0.0004999999888241291,0.5525000095367432,0.9984999656677246
snehilsanyal-main__IMG_5024_mp4-4_jpg.rf.02dc33f0f0ffc6b8eab4a796f01b3e79,florence2,person,,0.0004999999888241291,0.0004999999888241291,0.5514999866485596,0.4505000114440918
snehilsanyal-main__IMG_5024_mp4-4_jpg.rf.02dc33f0f0ffc6b8eab4a796f01b3e79,florence2,helmet,,0.0004999999888241291,0.0004999999888241291,0.5525000095367432,0.4505000114440918
snehilsanyal-main__IMG_5024_mp4-4_jpg.rf.02dc33f0f0ffc6b8eab4a796f01b3e79,florence2,helmet,,0.0004999999888241291,0.4485000133514404,0.2504999876022339,0.9984999656677246
snehilsanyal-main__IMG_5024_mp4-4_jpg.rf.02dc33f0f0ffc6b8eab4a796f01b3e79,florence2,gloves,,0.0004999999888241291,0.0004999999888241291,0.5514999866485596,0.4505000114440918
